frequency,avgNoisy,avgData,postFiltering
2243.6,166.71936,2.4354844,2.2047646
2243.8,168.84328,2.4719043,2.123717
2244.0,169.92221,2.4586024,2.2098184
2244.2,167.86278,2.4183264,2.492665
2244.4001,162.17746,2.403066,2.127106
2244.6,165.5726,2.4113343,2.141176
2244.8,164.83453,2.35231,2.146348
2245.0,167.55026,2.3766136,1.9951972
2245.2,170.441,2.4601014,2.422185
2245.4001,167.05605,2.4165828,2.3419678
2245.6,168.94894,2.44173,2.2054958
2245.8,167.67651,2.396459,2.308421
2246.0,164.147,2.3369646,2.2677617
2246.2,167.99278,2.4054832,2.3240626
2246.4001,169.07494,2.4131653,2.2073033
2246.6,166.28761,2.3721933,2.3023646
2246.8,167.79529,2.4201295,2.3778396
2247.0,166.0902,2.4302206,2.2830765
2247.2,168.00993,2.3167553,2.1527505
2247.4001,166.22635,2.3666296,1.9807817
2247.6,165.81523,2.4309845,2.3126879
2247.8,171.97424,2.4314265,2.4441772
2248.0,163.31195,2.4527373,2.4673452
2248.2,163.93405,2.4279182,2.3487449
2248.4001,164.8645,2.358121,2.283032
2248.6,169.21881,2.4073153,2.199598
2248.8,171.99048,2.372635,2.112621
2249.0,169.28041,2.3565238,2.089223
2249.2,169.70966,2.320959,2.2062645
2249.4001,166.9315,2.3313766,2.1300285
2249.6,166.37514,2.3138719,2.202226
2249.8,164.45244,2.367533,2.1918726
2250.0,166.47487,2.3723385,2.1687763
2250.2,164.11775,2.4008756,2.463855
2250.4001,166.78851,2.428264,2.268979
2250.6,164.33359,2.3605256,2.262361
2250.8,165.80695,2.4090106,2.400246
2251.0,166.35678,2.3978662,2.0962384
2251.2,165.87418,2.41794,2.110156
2251.4001,167.47325,2.409495,2.349878
2251.6,166.40616,2.3668249,2.356555
2251.8,165.81032,2.380722,2.0897138
2252.0,168.08844,2.392975,2.517378
2252.2,166.52155,2.3685133,2.2718723
2252.4001,166.01045,2.383546,2.267061
2252.6,164.7043,2.407484,2.2278712
2252.8,165.4372,2.3464482,2.4179616
2253.0,164.36398,2.366465,2.0773857
2253.2,170.86557,2.4333029,2.2983859
2253.4001,166.38641,2.3821552,2.247355
2253.6,166.70114,2.3466008,2.183969
2253.8,164.60152,2.3473976,2.0273871
2254.0,165.32718,2.3972821,2.1986432
2254.2,165.95291,2.4207644,2.0964289
2254.4001,165.44019,2.4041362,1.990894
2254.6,164.61362,2.4484947,2.3213987
2254.8,166.75124,2.4007442,2.3006973
2255.0,164.56201,2.3632329,2.0507932
2255.2,168.10048,2.3513687,2.3465624
2255.4001,169.2523,2.3749278,2.0621324
2255.6,167.24957,2.41066,2.132932
2255.8,167.63153,2.376916,2.2846196
2256.0,167.56348,2.3711512,2.2404435
2256.2,163.53934,2.4051495,2.0546412
2256.4001,162.17856,2.4132192,2.2185435
2256.6,164.69589,2.3849893,1.9439472
2256.8,162.65659,2.421603,2.1435528
2257.0,164.68521,2.3939514,2.1878827
2257.2,165.18225,2.361428,2.2293518
2257.4001,165.37953,2.3876858,2.160162
2257.6,167.61299,2.437753,2.4196827
2257.8,162.58487,2.381271,2.0955765
2258.0,161.6818,2.4102314,2.317341
2258.2,163.24153,2.409391,2.440148
2258.4001,166.78918,2.4181392,2.2295592
2258.6,162.51512,2.456154,2.0778117
2258.8,160.25206,2.4580166,1.9132239
2259.0,162.10712,2.472926,2.0753584
2259.2,166.13855,2.463902,2.4166472
2259.4001,167.82309,2.3480031,2.2326868
2259.6,168.34631,2.2627418,2.1697311
2259.8,164.81415,2.3567655,2.0453742
2260.0,161.78075,2.3420541,2.377163
2260.2,161.82451,2.3597093,1.9484658
2260.4001,163.8381,2.4046013,2.407825
2260.6,167.37709,2.4152083,2.480061
2260.8,169.36227,2.4413226,2.388506
2261.0,167.24225,2.410827,2.6652195
2261.2,165.3936,2.3997433,2.364579
2261.4001,162.10472,2.4141603,2.3596046
2261.6,167.47978,2.3759649,2.1016798
2261.8,167.35364,2.4592361,2.2470577
2262.0,171.81615,2.4077258,2.2116928
2262.2,167.7005,2.3737597,2.1576827
2262.4001,163.65121,2.392212,2.1745455
2262.6,166.77048,2.3836374,2.0955591
2262.8,163.3135,2.4333053,2.1973073
2263.0,165.36024,2.4453475,2.1780105
2263.2,167.63751,2.430366,2.4720469
2263.4001,165.23178,2.397175,2.4330273
2263.6,168.32402,2.3845801,1.9168714
2263.8,165.65799,2.440933,1.9549247
2264.0,162.99164,2.4509027,2.1866395
2264.2,159.76688,2.4475257,2.017958
2264.4001,165.97794,2.3705482,2.2578773
2264.6,164.24054,2.3832176,2.178529
2264.8,168.87408,2.4028132,2.2316954
2265.0,165.09201,2.3932514,2.4771488
2265.2,167.65651,2.4371343,2.3675168
2265.4001,164.90587,2.484386,2.467283
2265.6,163.7435,2.460301,2.1160781
2265.8,164.70137,2.4589827,2.0934236
2266.0,165.2854,2.4042678,2.2216108
2266.2,163.919,2.4213936,2.3255656
2266.4001,163.89192,2.409564,2.1088984
2266.6,167.15948,2.398644,2.1832376
2266.8,165.25775,2.4508622,2.3185978
2267.0,165.89163,2.4080286,2.187411
2267.2,166.75598,2.460121,2.3210697
2267.4001,161.59659,2.5180228,2.3916955
2267.6,160.561,2.4748702,2.1755018
2267.8,165.77798,2.405132,2.1875954
2268.0,166.05254,2.4021602,2.014629
2268.2,164.96559,2.37251,1.9149183
2268.4001,165.1594,2.4610868,2.214026
2268.6,166.83528,2.4858048,2.5434034
2268.8,167.16296,2.460046,2.2386742
2269.0,163.15369,2.440931,2.1003935
2269.2,166.2541,2.53991,2.1099288
2269.4001,163.14641,2.4906776,2.1338587
2269.6,164.32494,2.43459,2.02644
2269.8,164.59763,2.4434476,2.1861181
2270.0,162.78105,2.4372997,2.3249881
2270.2,165.0436,2.400346,2.283417
2270.4001,167.5784,2.4104125,2.2189312
2270.6,169.12631,2.4174368,2.109451
2270.8,165.94351,2.4090579,2.4097457
2271.0,162.26152,2.4096854,2.4432797
2271.2,165.89342,2.429708,2.5958555
2271.4001,164.77907,2.445917,2.704743
2271.6,166.82109,2.459133,2.5061753
2271.8,163.07956,2.4351757,2.283033
2272.0,163.26059,2.422883,2.1986563
2272.2,165.08783,2.346365,2.5082865
2272.4001,164.98715,2.376265,2.2695327
2272.6,163.96432,2.4060817,2.1704688
2272.8,164.80174,2.4253347,2.3211243
2273.0,167.23416,2.4114847,2.0888615
2273.2,165.14236,2.3742263,2.1751313
2273.4001,165.59987,2.4456615,2.2876754
2273.6,165.15962,2.4026241,2.5094898
2273.8,164.81334,2.4695928,2.3672547
2274.0,168.59946,2.4906607,2.2460725
2274.2,161.75032,2.466826,2.2962027
2274.4001,163.98277,2.4530547,2.0818474
2274.6,167.49066,2.440634,2.10052
2274.8,163.45117,2.377236,2.1344702
2275.0,166.26418,2.415529,2.221625
2275.2,169.96779,2.404848,1.996882
2275.4001,166.711,2.4195623,2.1453927
2275.6,166.14644,2.417516,2.3243608
2275.8,166.21132,2.4455197,1.9211711
2276.0,163.87622,2.4553835,2.1856496
2276.2,165.81758,2.407277,2.2927647
2276.4001,164.0816,2.4186378,2.0411708
2276.6,165.0007,2.425644,2.040302
2276.8,168.53854,2.4334242,2.2259939
2277.0,166.81868,2.4240716,2.147765
2277.2,163.74106,2.4189012,2.140041
2277.4001,165.3913,2.400068,2.0304637
2277.6,165.90866,2.411917,2.182314
2277.8,166.34033,2.4439151,2.3366504
2278.0,168.48409,2.388422,2.2698681
2278.2,167.8311,2.4421005,2.2567012
2278.4001,165.7032,2.4675772,2.6180928
2278.6,168.71461,2.4574308,2.4387975
2278.8,165.83865,2.4588506,2.5349138
2279.0,164.19864,2.4428024,2.1720436
2279.2,165.23648,2.4337902,2.195668
2279.4001,162.75282,2.4362125,2.0272503
2279.6,166.33012,2.4264908,2.3196337
2279.8,165.10715,2.4483616,2.1385558
2280.0,159.18549,2.475119,2.184343
2280.2,164.03038,2.52013,2.2475066
2280.4001,167.13795,2.50998,2.1652622
2280.6,163.4512,2.4567,2.094897
2280.8,163.01132,2.414001,2.337517
2281.0,164.72789,2.436384,2.2579567
2281.2,165.68077,2.4332187,2.3203409
2281.4001,165.89554,2.4643059,2.1397715
2281.6,162.4028,2.4863343,2.1349795
2281.8,165.64812,2.4758525,2.154231
2282.0,162.6,2.4589796,2.2192795
2282.2,162.42903,2.4574568,2.2161696
2282.4001,165.56828,2.4478054,2.349703
2282.6,166.21889,2.4249296,2.36948
2282.8,163.25365,2.5166433,2.0704732
2283.0,167.53452,2.4928057,2.0781236
2283.2,166.4361,2.464929,2.4632292
2283.4001,165.0843,2.4821885,2.2037952
2283.6,163.10274,2.4555058,2.0818977
2283.8,163.13113,2.449712,2.387413
2284.0,165.55817,2.4573574,2.5569909
2284.2,163.34146,2.4545634,2.458853
2284.4001,164.45967,2.4625065,2.3784816
2284.6,165.85898,2.50656,2.2895572
2284.8,163.4671,2.4520783,2.3667681
2285.0,162.90884,2.5335608,2.4907644
2285.2,166.18513,2.4783587,2.2274375
2285.4001,165.67883,2.5597417,2.1034744
2285.6,164.48056,2.5714467,2.2781832
2285.8,167.99414,2.4921072,2.2746665
2286.0,164.50552,2.4928143,2.4674132
2286.2,164.03455,2.4838748,2.3926876
2286.4001,164.48337,2.4810162,2.2604685
2286.6,163.73727,2.5195704,2.4437103
2286.8,168.86081,2.5161672,2.5137773
2287.0,166.14139,2.449761,2.4730248
2287.2,163.48814,2.459259,2.4774382
2287.4001,164.29134,2.4735267,2.3088825
2287.6,166.24796,2.4834516,2.3692768
2287.8,165.54324,2.4324353,2.275378
2288.0,163.84296,2.4871376,2.34942
2288.2,166.37514,2.5550034,2.3019853
2288.4001,166.42178,2.5270889,2.110847
2288.6,166.78477,2.485887,2.1056554
2288.8,165.43773,2.5131462,2.248663
2289.0,166.7242,2.487298,1.9079844
2289.2,164.3243,2.5528774,2.2389061
2289.4001,157.8747,2.5352147,1.9396057
2289.6,163.55888,2.4688084,2.1328485
2289.8,166.96658,2.4847572,2.1419234
2290.0,163.11957,2.4904075,2.3037226
2290.2,162.14638,2.5140784,2.0447016
2290.4001,164.22198,2.5040739,2.363476
2290.6,166.14198,2.4581487,2.2857127
2290.8,166.38333,2.540748,2.61292
2291.0,162.42868,2.5499823,2.1787574
2291.2,165.9968,2.5099077,2.1449373
2291.4001,168.5982,2.5303838,2.6219375
2291.6,167.72617,2.4832947,2.605423
2291.8,167.35104,2.4511423,2.251836
2292.0,167.89401,2.392837,2.3927555
2292.2,165.87425,2.4616182,2.18115
2292.4001,160.91965,2.5122783,2.1499722
2292.6,162.83562,2.5004807,2.0725193
2292.8,165.78406,2.449809,2.3461237
2293.0,167.03061,2.4488134,2.0930176
2293.2,162.52599,2.4073272,2.1807537
2293.4001,164.74438,2.4144967,1.9831073
2293.6,161.79462,2.4604602,2.1108153
2293.8,164.31699,2.4718816,2.1826816
2294.0,166.1493,2.4258928,2.0386682
2294.2,168.36127,2.4422808,2.1670206
2294.4001,164.06366,2.539605,2.4188235
2294.6,164.89597,2.468541,2.4376807
2294.8,162.70154,2.5044625,2.2680576
2295.0,163.69933,2.5433912,2.2470796
2295.2,162.12068,2.5149467,2.241466
2295.4001,162.19797,2.4336414,1.9791611
2295.6,165.0022,2.4550958,2.361497
2295.8,164.06212,2.4939013,2.1966338
2296.0,162.41754,2.5366952,2.3098242
2296.2,163.89755,2.54165,2.1493528
2296.4001,163.67773,2.5609164,2.1373317
2296.6,164.58435,2.556208,2.4818385
2296.8,163.8791,2.5302722,2.4349496
2297.0,166.39818,2.5368264,2.4893708
2297.2,163.83194,2.4812753,2.352374
2297.4001,161.28145,2.5146139,2.444907
2297.6,165.00444,2.5030186,2.3018625
2297.8,163.0145,2.5184767,2.2624602
2298.0,163.63374,2.4886918,2.2243187
2298.2,164.01924,2.4700959,2.1422226
2298.4001,162.27396,2.451322,2.1265283
2298.6,159.26167,2.4668877,2.0204031
2298.8,164.75998,2.5370786,2.1715505
2299.0,165.2665,2.5259128,2.4550867
2299.2,162.92519,2.5364788,2.2671454
2299.4001,165.58832,2.5386481,2.135681
2299.6,166.37788,2.5478718,2.27659
2299.8,167.53275,2.4594874,2.1908643
2300.0,165.34596,2.485135,2.2438216
2300.2,162.6498,2.5411108,2.3374324
2300.4001,160.72786,2.5337965,2.3388937
2300.6,163.05429,2.5404375,2.2507608
2300.8,163.64871,2.5186365,2.3011045
2301.0,162.54759,2.461077,2.4028459
2301.2,162.61914,2.4905486,2.1017945
2301.4001,167.19658,2.4666362,2.2264745
2301.6,165.44144,2.459428,2.5398474
2301.8,163.9016,2.4171963,2.208544
2302.0,161.64462,2.4719255,2.171441
2302.2,161.80719,2.4953532,2.3513105
2302.4001,164.62144,2.5691476,1.9042351
2302.6,165.78952,2.6104608,2.0984862
2302.8,167.27742,2.5961273,2.1000838
2303.0,166.51128,2.5872805,2.3717215
2303.2,165.35428,2.5277512,2.445668
2303.4001,163.00314,2.5373523,2.1032476
2303.6,165.40395,2.4987836,2.3740525
2303.8,162.88634,2.5409656,2.2358358
2304.0,161.75403,2.525894,2.4457946
2304.2,163.53157,2.5131845,2.3482268
2304.4001,165.42183,2.4879127,2.4520025
2304.6,167.28444,2.4414792,2.1492653
2304.8,167.27083,2.4623196,2.033771
2305.0,162.56934,2.4519284,2.013661
2305.2,167.16151,2.4525907,2.1367972
2305.4001,164.59323,2.495909,2.1987839
2305.6,169.88776,2.426921,2.1671417
2305.8,166.06662,2.4875462,2.2579443
2306.0,165.37344,2.4971652,2.3354802
2306.2,161.75008,2.5042927,2.285957
2306.4001,160.30357,2.486048,2.183035
2306.6,162.7243,2.4808152,2.1121697
2306.8,167.08969,2.5216942,2.1821816
2307.0,164.52168,2.508616,2.1006904
2307.2,166.573,2.483635,2.614733
2307.4001,168.1191,2.4992535,2.2570279
2307.6,166.51672,2.4934306,2.2914913
2307.8,163.02174,2.4953754,2.215002
2308.0,161.36787,2.5217392,2.2603304
2308.2,163.51793,2.5039222,1.9187496
2308.4001,163.84122,2.4451523,2.1186569
2308.6,164.65834,2.4450355,2.2327464
2308.8,163.43735,2.4877622,2.1947696
2309.0,165.55978,2.4285235,2.286124
2309.2,163.20906,2.4681814,2.20095
2309.4001,164.9776,2.4489844,2.0222917
2309.6,162.86295,2.4760687,2.1113703
2309.8,160.84787,2.512517,2.062945
2310.0,165.09236,2.4614472,2.0760481
2310.2,161.73376,2.4292955,2.0335732
2310.4001,161.18167,2.4635715,2.023468
2310.6,164.3865,2.5113583,2.3099358
2310.8,164.30893,2.479064,2.250647
2311.0,165.04561,2.514191,2.1932888
2311.2,166.03337,2.4639907,2.0908267
2311.4001,164.0929,2.544492,2.2317731
2311.6,161.83589,2.5073125,2.2606552
2311.8,167.11435,2.408239,2.085839
2312.0,164.42287,2.3755448,2.192069
2312.2,162.40219,2.4477232,2.0499985
2312.4001,167.4439,2.4948556,2.3071854
2312.6,163.82399,2.4924314,2.3985603
2312.8,159.80878,2.457588,2.195597
2313.0,165.45166,2.4856143,2.323487
2313.2,163.46843,2.4965618,2.443943
2313.4001,160.5485,2.4716208,2.1327596
2313.6,160.98386,2.5136611,2.422955
2313.8,165.5197,2.4918497,2.5147943
2314.0,161.7834,2.5257282,2.121429
2314.2,161.08008,2.5194402,2.1097548
2314.4001,165.04591,2.4357927,1.9645243
2314.6,161.73306,2.4550912,2.1436503
2314.8,164.76434,2.5282838,2.0798323
2315.0,164.09659,2.5141857,2.3239894
2315.2,161.63498,2.520311,2.0743575
2315.4001,162.33936,2.5114422,2.1999521
2315.6,160.82187,2.5158808,2.1592224
2315.8,164.49222,2.4667315,2.3995166
2316.0,164.35764,2.4779499,2.2936773
2316.2,162.94052,2.470934,2.275793
2316.4001,162.3456,2.4701054,2.3878293
2316.6,161.22243,2.4845138,2.0908537
2316.8,161.61922,2.4575531,2.5909688
2317.0,159.99315,2.4654799,2.4288118
2317.2,161.80792,2.4527879,2.2577145
2317.4001,164.66145,2.5049934,2.2121038
2317.6,164.18704,2.558586,2.5214562
2317.8,163.13513,2.543074,2.502076
2318.0,163.4057,2.5483944,2.1637728
2318.2,161.85123,2.531488,2.2852736
2318.4001,161.80783,2.510589,2.1769009
2318.6,158.41498,2.4848788,2.048251
2318.8,163.96474,2.481442,2.1035924
2319.0,162.81564,2.4327762,2.2401154
2319.2,165.317,2.4792345,2.5242364
2319.4001,164.50339,2.5004218,2.5127013
2319.6,165.25363,2.5019665,2.3962195
2319.8,161.75247,2.45665,2.1928961
2320.0,165.15097,2.4887486,2.2358298
2320.2,165.83327,2.4550538,2.3592827
2320.4001,164.8794,2.4424727,2.2426574
2320.6,162.95755,2.4145517,1.99109
2320.8,164.33311,2.432396,2.1626458
2321.0,165.7537,2.4830692,2.370182
2321.2,164.80164,2.5211594,2.2823637
2321.4001,164.03769,2.539963,2.2312214
2321.6,162.9209,2.577538,2.0831065
2321.8,163.65579,2.565913,2.3529284
2322.0,165.33826,2.4261928,2.2354054
2322.2,165.53464,2.4433641,2.0743196
2322.4001,162.74634,2.5350401,2.357016
2322.6,159.01884,2.5591218,2.3602266
2322.8,168.60364,2.5384455,2.3652928
2323.0,164.13843,2.5071335,2.2789426
2323.2,162.1389,2.5040724,2.2161005
2323.4001,161.71635,2.4521585,2.1911833
2323.6,167.83934,2.4622948,2.4033363
2323.8,161.99588,2.4973915,2.199266
2324.0,163.41724,2.456267,2.6189952
2324.2,163.95653,2.4788523,2.324027
2324.4001,158.43062,2.4076722,2.1860223
2324.6,163.33319,2.4128225,2.228443
2324.8,160.40038,2.4537919,2.1966324
2325.0,161.2316,2.4795873,2.0086012
2325.2,163.75565,2.4494202,2.491386
2325.4001,164.40997,2.459738,2.399136
2325.6,162.34155,2.475482,2.511328
2325.8,165.08989,2.4221525,2.1241944
2326.0,157.65504,2.4444692,2.4493427
2326.2,160.25226,2.502044,2.379596
2326.4001,161.58415,2.5045087,2.17057
2326.6,160.18115,2.4798946,2.240226
2326.8,161.56047,2.446582,2.1490784
2327.0,163.46118,2.34671,2.170984
2327.2,160.78847,2.4049428,2.0968742
2327.4001,162.6707,2.4829671,2.2153356
2327.6,161.52463,2.4636798,1.9833376
2327.8,161.08777,2.4541354,1.9551142
2328.0,165.04895,2.4470887,1.9719987
2328.2,162.13594,2.4814777,2.3203702
2328.4001,165.83606,2.5037398,2.167364
2328.6,163.36124,2.4984887,2.2715058
2328.8,161.43163,2.462824,2.4382749
2329.0,162.63092,2.453125,2.4181082
2329.2,158.99515,2.4461424,2.4063234
2329.4001,156.9241,2.463896,2.0037467
2329.6,165.9768,2.4510775,2.2788167
2329.8,164.96733,2.4439554,2.1568146
2330.0,163.81293,2.374695,2.0572596
2330.2,161.22906,2.3975039,2.2200453
2330.4001,160.86746,2.422674,2.2133782
2330.6,163.05803,2.4349802,2.318059
2330.8,158.4011,2.4446743,2.204994
2331.0,160.56648,2.4358406,2.039494
2331.2,164.26309,2.4326377,2.1438508
2331.4001,163.706,2.4590418,2.3593807
2331.6,165.30252,2.408161,2.401686
2331.8,163.74509,2.4287992,2.3576145
2332.0,164.3319,2.4524326,2.1553054
2332.2,162.95905,2.4991088,2.3995116
2332.4001,161.48424,2.4447896,2.0710156
2332.6,165.20758,2.426751,2.2165542
2332.8,159.71136,2.4458091,2.1397054
2333.0,160.93686,2.5018892,2.0232537
2333.2,163.1229,2.4644947,2.1415
2333.4001,162.23824,2.392363,2.15522
2333.6,162.06335,2.4572182,2.1768935
2333.8,163.40573,2.4512703,2.068187
2334.0,164.14288,2.4444282,2.1618092
2334.2,162.51646,2.446295,2.3190172
2334.4001,162.93277,2.4470506,2.3558517
2334.6,164.76466,2.3918543,2.1684866
2334.8,163.89218,2.3799117,2.285678
2335.0,162.23463,2.4156528,2.2994492
2335.2,158.36052,2.3819642,2.1947343
2335.4001,158.82861,2.3908122,1.9604931
2335.6,163.93303,2.4136646,2.1898296
2335.8,164.81189,2.402444,2.200231
2336.0,165.176,2.4305165,2.170236
2336.2,163.50165,2.429231,2.2708468
2336.4001,166.22269,2.4996579,2.0991514
2336.6,163.09326,2.4466345,2.3090856
2336.8,160.4911,2.4239886,2.2010913
2337.0,162.0936,2.4350934,2.3429306
2337.2,159.67049,2.4690187,2.3133795
2337.4001,158.25636,2.4479449,2.083781
2337.6,161.02057,2.4782286,2.4549286
2337.8,162.69403,2.477362,2.4155014
2338.0,161.12883,2.4444985,2.202707
2338.2,161.48029,2.4164155,2.223533
2338.4001,166.82341,2.4003751,2.142502
2338.6,162.29008,2.417494,2.076959
2338.8,159.84636,2.422692,2.130114
2339.0,157.88934,2.4605613,2.0703514
2339.2,158.71272,2.4714425,2.115419
2339.4001,164.35092,2.4380233,2.255749
2339.6,158.52501,2.3645515,2.2490952
2339.8,161.38397,2.436144,2.1700006
2340.0,160.6364,2.500063,2.174208
2340.2,160.41508,2.440026,2.091336
2340.4001,162.63663,2.4920363,2.170136
2340.6,165.04672,2.5241048,2.1836634
2340.8,164.46643,2.4992876,2.363251
2341.0,162.07196,2.4547946,2.1097884
2341.2,158.61557,2.3829582,1.998195
2341.4001,162.88376,2.3719141,2.0147128
2341.6,163.00235,2.4316375,2.2750003
2341.8,160.12126,2.4604573,2.2646515
2342.0,163.26541,2.4403653,1.9871167
2342.2,166.58063,2.43768,2.0770156
2342.4001,159.84105,2.506421,2.2685378
2342.6,166.23662,2.4356897,2.264048
2342.8,160.0328,2.4592123,2.1664653
2343.0,163.27118,2.447969,2.2666209
2343.2,161.42126,2.4884558,2.2260268
2343.4001,161.97395,2.4384582,2.1827722
2343.6,159.87262,2.405447,2.3036578
2343.8,161.1315,2.4920077,2.1784008
2344.0,160.74884,2.442877,2.0833676
2344.2,164.45363,2.425264,2.0509696
2344.4001,162.27832,2.4650528,1.9398105
2344.6,163.35287,2.5674899,2.1575775
2344.8,161.84073,2.4837961,2.263468
2345.0,163.35628,2.4717977,2.224598
2345.2,163.94168,2.4689786,2.1783211
2345.4001,163.14844,2.4697003,2.1262
2345.6,162.84262,2.3856559,2.0903454
2345.8,160.89627,2.3964055,2.2051528
2346.0,162.17708,2.4428945,2.3491223
2346.2,162.63165,2.4141572,2.2738283
2346.4001,159.45459,2.471237,2.0509086
2346.6,162.15683,2.4285731,1.9680858
2346.8,164.34427,2.4629836,2.33899
2347.0,163.5008,2.3941834,2.1769161
2347.2,164.1522,2.3849509,2.3634307
2347.4001,162.46378,2.4762945,2.2316694
2347.6,164.31558,2.4503605,2.4941747
2347.8,161.38629,2.4748368,2.4820995
2348.0,164.13838,2.3849347,2.1199691
2348.2,161.18767,2.475411,2.2446964
2348.4001,167.90158,2.4834876,2.336146
2348.6,162.03534,2.43167,2.4339654
2348.8,164.60497,2.3233304,2.2449174
2349.0,162.21439,2.3493605,2.0661707
2349.2,161.16866,2.4150906,2.3095427
2349.4001,161.68712,2.443701,2.3184855
2349.6,162.62401,2.4262123,2.271565
2349.8,164.10117,2.3266313,1.8886253
2350.0,164.56395,2.386381,2.0812159
2350.2,163.782,2.4264622,2.2940013
2350.4001,163.13362,2.480157,2.0016437
2350.6,164.51215,2.469551,2.1629324
2350.8,160.65295,2.4213574,2.0208874
2351.0,164.89722,2.3683631,2.3634772
2351.2,166.87106,2.331508,2.21563
2351.4001,162.28476,2.385959,2.1138303
2351.6,165.26437,2.3952317,1.9634521
2351.8,161.27945,2.405283,2.1200292
2352.0,161.93988,2.4638777,2.19175
2352.2,159.46623,2.4523656,2.2332685
2352.4001,162.80878,2.431553,2.0336955
2352.6,161.1189,2.3923328,2.0871975
2352.8,162.7826,2.4009042,2.364554
2353.0,161.91777,2.3544629,2.0950944
2353.2,161.13568,2.3345127,1.916253
2353.4001,164.17691,2.3447862,2.0510442
2353.6,162.49567,2.3515005,1.9002786
2353.8,161.36588,2.3878944,2.3952394
2354.0,162.53857,2.4003634,2.274293
2354.2,163.42928,2.3116522,2.3841286
2354.4001,160.47203,2.3004334,2.093082
2354.6,161.23798,2.3164985,2.155352
2354.8,161.66473,2.357781,2.149503
2355.0,161.13382,2.3357766,2.1225991
2355.2,165.20813,2.325221,2.1727614
2355.4001,168.62251,2.30255,2.3805885
2355.6,161.90315,2.3201787,2.319214
2355.8,166.96855,2.3611274,2.2427862
2356.0,165.04697,2.355329,2.1312752
2356.2,160.73868,2.295196,1.8625413
2356.4001,163.42415,2.3817754,2.093458
2356.6,165.53555,2.4186795,2.2947502
2356.8,164.61644,2.3539307,2.0711315
2357.0,162.28787,2.3015015,2.1578283
2357.2,162.36902,2.3290884,2.2904217
2357.4001,163.60501,2.3622248,1.9956942
2357.6,162.97293,2.352016,2.03436
2357.8,161.11813,2.4119077,2.217078
2358.0,162.04729,2.3786354,2.1459067
2358.2,160.69298,2.3891835,2.0551374
2358.4001,160.74956,2.42548,2.0025017
2358.6,162.40833,2.4572775,2.427504
2358.8,164.71051,2.3745084,2.212456
2359.0,162.33536,2.3813195,2.1925144
2359.2,163.29678,2.4353454,2.304707
2359.4001,160.58588,2.4425552,2.0478926
2359.6,159.7917,2.4743893,2.1242826
2359.8,161.29689,2.395206,2.2471387
2360.0,162.5011,2.3119085,2.1330338
2360.2,162.92998,2.292389,2.1068227
2360.4001,162.12146,2.3542383,2.2376897
2360.6,166.15956,2.3738365,1.9203504
2360.8,161.53561,2.3905425,2.2625449
2361.0,161.81396,2.3966296,2.1979127
2361.2,165.1755,2.3631144,2.1407351
2361.4001,159.01639,2.3866644,2.1084816
2361.6,162.22446,2.3453093,2.3414016
2361.8,160.73814,2.3601968,2.0469239
2362.0,162.98257,2.3748317,2.096157
2362.2,163.61005,2.4053247,2.16089
2362.4001,160.95053,2.3277063,2.0505943
2362.6,157.69196,2.3107383,1.9447392
2362.8,159.16232,2.355293,2.109479
2363.0,160.04068,2.3084776,1.9958339
2363.2,159.48851,2.360024,2.3328419
2363.4001,164.124,2.3973117,2.477826
2363.6,158.78506,2.4185956,2.2469046
2363.8,162.49171,2.4291675,2.1942453
2364.0,165.39354,2.4450462,2.4478607
2364.2,161.75824,2.449631,2.3445697
2364.4001,162.5534,2.4150443,2.2143412
2364.6,159.74104,2.4018378,2.063053
2364.8,163.55656,2.4022472,1.9776862
2365.0,160.71144,2.4089758,1.9794014
2365.2,159.20041,2.36316,2.311465
2365.4001,160.58324,2.3670359,2.234432
2365.6,159.3356,2.3901238,1.9772741
2365.8,160.68016,2.3532865,2.116149
2366.0,156.77841,2.376485,1.912963
2366.2,158.56067,2.399928,1.9818221
2366.4001,160.21341,2.3759687,2.1385446
2366.6,164.44324,2.399979,2.4632
2366.8,164.7511,2.3626602,2.270801
2367.0,161.55894,2.3875244,2.0304809
2367.2,162.86511,2.3170648,2.3672292
2367.4001,161.63712,2.2786446,2.0811112
2367.6,156.60712,2.320687,1.9975175
2367.8,159.54031,2.305318,2.0472553
2368.0,161.49341,2.355389,1.9044459
2368.2,160.15715,2.4042852,2.1196768
2368.4001,160.7605,2.4240427,2.1730728
2368.6,159.2506,2.3508434,2.0586824
2368.8,159.18839,2.3139045,1.7363927
2369.0,161.27026,2.3714242,2.0229619
2369.2,161.87837,2.3481684,2.1054723
2369.4001,161.47464,2.3354235,2.109776
2369.6,163.19505,2.3441908,2.2016335
2369.8,161.70541,2.3592727,2.2567906
2370.0,159.05804,2.368444,2.1101794
2370.2,158.37839,2.3172846,2.2538755
2370.4001,163.65039,2.324989,2.0292017
2370.6,164.12637,2.2973583,1.949907
2370.8,160.1947,2.3808353,2.401513
2371.0,161.31827,2.3813233,2.1019962
2371.2,160.25453,2.387792,2.2222116
2371.4001,159.40594,2.4319625,2.2087529
2371.6,164.65712,2.4039862,2.0206482
2371.8,161.09296,2.3822985,1.926517
2372.0,159.09827,2.330722,1.9110162
2372.2,160.13733,2.3509178,2.2863135
2372.4001,161.00053,2.4019272,2.1728747
