offset, x, y
125, -1, 1
250, -1, 0
125, -1, 0
125, -1, 0
126, -1, 0
249, -1, 0
125, -1, 1
125, -1, 0
127, -1, 0
123, -1, 0
250, -1, 0
126, -1, 0
125, -1, 1
124, -1, 0
125, -1, 0
250, -1, 0
125, -1, 0
126, -1, 0
124, -1, 0
127, 0, 1
122, -1, 0
125, -1, 0
124, -1, 0
126, -1, 0
124, -1, 0
249, -1, 1
132, -1, 0
126, -1, 0
118, -1, 0
260, -1, 0
115, -1, 0
126, -1, 1
124, -1, 0
249, -1, 0
126, -1, 0
125, -1, 0
125, -1, 0
125, -1, 1
249, -1, 0
128, -1, 0
124, -1, 0
125, -1, 0
248, -1, 1
127, -1, 0
127, -1, 0
122, -1, 0
250, -2, 0
125, 0, 1
125, -1, 0
125, -1, 0
250, -1, 0
125, -1, 0
125, -1, 0
125, -1, 1
250, -2, 0
250, -1, 0
126, -1, 0
249, -1, 0
125, -1, 1
125, -1, 0
250, -1, 0
125, -1, 0
126, -1, 0
124, -1, 1
125, -1, 0
249, -1, 0
126, -1, 0
125, -1, 0
250, -1, 1
125, -1, 0
125, -1, 0
125, -1, 0
250, -1, 0
125, -1, 0
126, -1, 1
126, -1, 0
247, -1, 0
126, -1, 0
125, -1, 0
250, -1, 1
125, -1, 0
126, -1, 0
249, -1, 0
125, -1, 0
125, -1, 0
125, 0, 1
125, -1, 0
125, -1, 0
250, -1, 0
125, -1, 0
125, -1, 1
249, -1, 0
126, -1, 0
125, -1, 0
250, -1, 0
125, -1, 0
125, -1, 1
250, -1, 0
249, -1, 0
127, -1, 0
124, -1, 0
125, 0, 1
125, -1, 0
125, -1, 0
126, -1, 0
249, -1, 0
126, -1, 0
249, -1, 1
125, -1, 0
249, -1, 0
250, -1, 0
127, -1, 0
249, -1, 1
125, -1, 0
249, -1, 0
126, -1, 0
250, -1, 0
125, 0, 1
125, -1, 0
125, -1, 0
249, -1, 0
126, -1, 0
250, -1, 0
125, 0, 1
125, -1, 0
125, -1, 0
249, -1, 0
258, -1, 0
126, -1, 1
262, -1, 0
228, -1, 0
252, -1, 0
250, -1, 0
125, -1, 0
249, 0, 1
126, -1, 0
125, -1, 0
249, -1, 0
250, -1, 0
252, -1, 0
250, -1, 1
248, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
127, 0, 1
124, -1, 0
414, -1, 0
210, -1, 0
251, -1, 0
376, -1, 1
250, -1, 0
375, -1, 0
412, -1, 0
336, -1, 0
251, -1, 0
376, -1, 1
374, -1, 0
412, -1, 0
504, -1, 0
334, -1, 0
374, 0, 1
126, -1, 0
539, -1, 0
627, -1, 0
623, -1, 0
335, 0, 1
417, -1, 0
873, -1, 0
1752, -1, 0
4899, 1, 0
1362, 1, 0
863, 1, 0
748, 1, 0
338, 0, 1
260, 1, 0
627, 1, 0
489, 1, 0
372, 1, 0
626, 1, 0
374, 1, 0
377, 1, 0
499, 1, 0
375, 1, 0
376, 1, 0
374, 1, 0
249, 1, 0
251, 0, 1
125, 1, 0
249, 1, 0
375, 1, 0
251, 1, 0
375, 1, 0
267, 1, 0
233, 1, 0
250, 1, 0
249, 1, 0
252, 1, 0
249, 1, 0
250, 1, 0
249, 1, 0
251, 1, 0
250, 1, 0
249, 1, 0
126, 1, 0
249, 1, 0
250, 1, 0
250, 1, 0
256, 1, 0
123, 1, 1
248, 1, 0
250, 1, 0
124, 1, 0
249, 1, 0
126, 1, 0
249, 1, 0
251, 1, 0
125, 1, 0
125, 1, 0
249, 1, 0
252, 1, 0
124, 1, 0
125, 1, 0
249, 1, 0
125, 1, 0
125, 1, 0
250, 1, 0
126, 1, 0
125, 1, 0
250, 1, 0
125, 1, 0
125, 1, 0
249, 1, 0
125, 1, 0
126, 1, 0
249, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
250, 1, 0
126, 1, 0
124, 1, 0
125, 1, 0
126, 1, 0
249, 1, 0
140, 1, 0
110, 1, 0
126, 1, 0
124, 1, 0
125, 1, 0
126, 1, 0
249, 1, 0
126, 1, 0
125, 1, 0
125, 1, 0
124, 1, 0
125, 1, 0
125, 1, 0
250, 2, 0
126, 1, 0
249, 1, 0
159, 1, 0
117, 1, 0
99, 1, 0
124, 1, 0
125, 1, 0
125, 1, 0
126, 1, 0
126, 1, 0
123, 1, 0
125, 1, -1
125, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
126, 1, 0
124, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
145, 1, 0
105, 1, 0
126, 1, 0
124, 1, 0
125, 1, 0
125, 1, 0
125, 2, 0
250, 2, -1
126, 1, 0
134, 1, 0
118, 1, 0
123, 1, 0
124, 1, 0
126, 1, 0
124, 1, 0
125, 1, 0
124, 1, 0
126, 2, 0
124, 1, 0
126, 1, 0
125, 1, 0
125, 1, -1
125, 1, 0
125, 1, 0
124, 1, 0
126, 1, 0
125, 2, 0
124, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
145, 1, 0
105, 2, 0
126, 1, 0
125, 1, -1
124, 1, 0
125, 2, 0
250, 2, 0
125, 1, 0
153, 1, 0
125, 1, 0
126, 2, 0
246, 2, 0
124, 1, 0
134, 1, -1
114, 1, 0
114, 2, 0
116, 1, 0
123, 1, 0
125, 1, 0
125, 2, 0
125, 1, 0
125, 1, 0
125, 1, 0
126, 2, -1
125, 1, 0
125, 1, 0
124, 1, 0
125, 1, 0
125, 2, 0
125, 1, 0
125, 1, 0
125, 1, 0
126, 2, -1
124, 1, 0
125, 2, 0
125, 1, 0
125, 1, 0
125, 1, 0
126, 2, 0
124, 1, 0
126, 1, -1
124, 2, 0
125, 1, 0
126, 1, 0
127, 2, 0
240, 1, 0
21, 1, 0
112, 1, 0
125, 2, 0
125, 1, 0
126, 2, -1
125, 1, 0
125, 1, 0
125, 1, 0
125, 2, 0
125, 1, 0
126, 2, 0
124, 1, 0
125, 2, 0
125, 1, -1
125, 1, 0
125, 1, 0
125, 2, 0
125, 1, 0
126, 2, 0
124, 1, 0
125, 1, 0
125, 2, -1
125, 1, 0
125, 2, 0
125, 1, 0
125, 1, 0
126, 1, 0
124, 2, 0
125, 1, 0
125, 2, -1
125, 1, 0
125, 1, 0
125, 2, 0
125, 1, 0
126, 1, 0
124, 2, -1
125, 1, 0
125, 2, 0
125, 1, 0
125, 2, 0
125, 1, 0
125, 2, 0
125, 1, 0
125, 1, 0
125, 2, -1
125, 1, 0
125, 1, 0
125, 2, 0
125, 1, 0
125, 2, 0
126, 1, 0
124, 2, 0
125, 1, -1
125, 2, 0
125, 1, 0
125, 2, 0
125, 1, 0
125, 2, 0
126, 1, 0
124, 1, -1
125, 2, 0
125, 1, 0
125, 2, 0
125, 1, 0
125, 2, 0
125, 1, 0
126, 2, -1
124, 1, 0
125, 2, 0
125, 1, 0
125, 2, 0
125, 1, 0
125, 1, 0
125, 2, -1
126, 1, 0
124, 2, 0
125, 1, 0
125, 2, 0
125, 1, 0
125, 1, 0
125, 2, -1
125, 1, 0
126, 2, 0
124, 1, 0
125, 2, 0
125, 1, 0
125, 2, -1
125, 1, 0
125, 2, 0
125, 1, 0
125, 2, 0
126, 1, -1
125, 2, 0
125, 1, 0
124, 2, 0
132, 1, 0
127, 2, 0
115, 1, 0
127, 2, -1
123, 1, 0
153, 1, 0
98, 2, 0
125, 1, 0
125, 2, 0
125, 1, -1
125, 2, 0
126, 1, 0
124, 2, 0
125, 1, 0
125, 2, 0
125, 1, -1
125, 2, 0
125, 1, 0
125, 2, 0
126, 1, 0
124, 2, -1
125, 1, 0
125, 2, 0
125, 1, 0
125, 2, 0
125, 1, 0
125, 2, -1
125, 1, 0
125, 2, 0
125, 1, 0
125, 2, 0
125, 1, -1
125, 2, 0
125, 1, 0
125, 2, 0
125, 1, 0
125, 2, -1
125, 1, 0
125, 2, 0
125, 1, 0
125, 1, 0
125, 2, 0
125, 1, -1
126, 2, 0
124, 1, 0
125, 2, 0
125, 1, 0
125, 2, -1
125, 1, 0
125, 2, 0
125, 1, 0
125, 2, 0
125, 1, -1
125, 2, 0
125, 1, 0
125, 2, 0
124, 1, 0
149, 1, -1
122, 2, 0
104, 1, 0
124, 1, 0
125, 2, 0
125, 1, -1
125, 2, 0
125, 1, 0
125, 2, 0
125, 1, 0
126, 2, -1
124, 1, 0
125, 2, 0
125, 1, 0
125, 2, -1
126, 1, 0
124, 2, 0
125, 1, 0
126, 1, 0
124, 1, -1
125, 2, 0
125, 1, 0
125, 1, 0
125, 2, 0
126, 1, -1
124, 2, 0
126, 1, 0
124, 2, 0
126, 1, 0
124, 1, -1
125, 2, 0
125, 1, 0
125, 1, 0
125, 2, -1
126, 1, 0
124, 2, 0
125, 1, 0
125, 2, 0
125, 0, -1
125, 2, 0
126, 1, 0
124, 2, 0
126, 1, 0
124, 2, -1
130, 1, 0
121, 1, 0
124, 1, 0
125, 2, 0
127, 1, -1
130, 2, 0
122, 1, 0
125, 1, 0
124, 1, 0
125, 2, -1
126, 1, 0
125, 1, 0
127, 1, 0
124, 2, -1
153, 1, 0
93, 1, 0
125, 1, 0
126, 1, 0
125, 2, -1
125, 1, 0
124, 1, 0
126, 1, 0
126, 2, -1
131, 1, 0
117, 1, 0
126, 1, 0
125, 2, 0
125, 1, -1
125, 1, 0
124, 1, 0
127, 2, 0
911, 8, -2
118, 1, 0
116, 1, 0
105, 1, 0
124, 1, 0
126, 1, -1
125, 1, 0
125, 1, 0
125, 2, 0
125, 1, 0
125, 1, 0
124, 1, -1
125, 1, 0
126, 1, 0
126, 1, 0
125, 1, -1
123, 1, 0
127, 1, 0
124, 1, 0
125, 1, 0
142, 1, -1
118, 1, 0
183, 1, 0
58, 1, 0
124, 2, 0
249, 2, -1
252, 2, 0
249, 2, 0
249, 2, -1
250, 1, 0
125, 1, 0
125, 1, 0
126, 1, 0
124, 1, -1
126, 1, 0
125, 1, 0
126, 1, 0
124, 1, 0
126, 1, -1
124, 1, 0
249, 1, 0
126, 1, 0
125, 1, 0
126, 1, 0
124, 1, -1
125, 1, 0
125, 1, 0
251, 1, 0
124, 1, 0
125, 1, 0
126, 1, -1
249, 1, 0
125, 1, 0
125, 1, 0
250, 1, -1
125, 1, 0
126, 1, 0
124, 1, 0
249, 1, 0
126, 1, 0
250, 1, -1
125, 1, 0
126, 1, 0
249, 1, 0
125, 1, 0
125, 1, 0
125, 0, -1
125, 1, 0
251, 1, 0
124, 1, 0
250, 1, 0
125, 1, 0
250, 1, -1
251, 1, 0
249, 1, 0
125, 1, 0
250, 1, 0
250, 1, -1
250, 1, 0
249, 1, 0
250, 1, 0
126, 1, 0
375, 1, -1
250, 1, 0
249, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
377, 1, -1
374, 1, 0
250, 1, 0
375, 1, 0
508, 1, -1
367, 1, 0
375, 1, 0
625, 1, 0
625, 1, 0
375, 0, -1
250, 1, 0
1252, 1, 0
5754, -1, 0
242, 0, -1
1000, -1, 0
1002, -1, 0
875, -1, 0
749, -1, 0
750, -1, 0
625, -1, -1
500, -1, 0
626, -1, 0
509, -1, 0
491, -1, 0
375, -1, 0
500, -1, 0
499, -1, 0
250, -1, 0
375, -1, 0
502, -1, 0
250, -1, 0
374, -1, 0
411, -1, 0
212, -1, 0
249, -1, 0
410, -1, 0
215, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
375, -1, 0
125, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
255, -1, 0
122, -1, 0
248, -1, 0
126, -1, 0
249, -1, 0
250, -1, 0
250, -1, 0
126, -1, 0
249, -1, 0
128, -1, 0
248, -1, 0
254, -1, 0
122, -1, 0
125, -1, 0
249, -1, 0
126, -1, 0
124, -1, 0
250, -1, 0
250, -1, 0
126, -1, 1
249, -1, 0
125, -1, 0
125, -1, 0
250, -1, 0
125, -1, 0
125, -1, 0
250, -1, 0
125, -1, 0
125, -1, 0
250, -1, 0
126, -1, 1
124, -1, 0
125, -1, 0
126, -1, 0
249, -1, 0
126, -1, 0
125, -1, 0
124, -1, 0
250, -1, 0
126, -1, 0
124, -1, 0
125, -1, 1
125, -1, 0
125, -1, 0
250, -1, 0
125, -1, 0
126, -1, 0
124, -1, 0
539, -3, 1
88, -1, 0
125, -1, 0
127, -1, 0
123, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
124, -1, 0
250, -2, 0
126, 0, 1
124, -1, 0
126, -1, 0
125, -1, 0
124, -1, 0
125, -1, 0
126, -1, 0
125, -1, 0
125, -1, 1
126, -1, 0
124, -1, 0
124, -1, 0
126, -1, 0
124, -1, 0
125, -1, 0
125, -1, 0
126, -1, 1
124, -1, 0
127, -1, 0
124, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
124, -2, 0
126, 0, 1
125, -2, 0
249, -1, 0
126, -1, 0
124, -1, 0
125, -2, 0
125, -1, 1
126, -1, 0
124, -1, 0
126, -1, 0
124, -1, 0
126, -1, 0
124, -1, 0
126, -1, 1
124, -1, 0
126, -2, 0
249, -2, 0
125, -1, 1
125, -1, 0
126, -1, 0
124, -1, 0
125, -1, 0
126, -1, 0
124, -1, 0
125, -2, 1
126, -1, 0
125, -1, 0
124, -1, 0
125, -1, 0
125, -1, 0
126, -2, 1
126, -1, 0
123, -1, 0
125, -1, 0
125, -1, 0
127, -1, 0
124, -2, 1
124, -1, 0
126, -1, 0
127, -1, 0
125, -1, 0
124, -2, 1
124, -1, 0
126, -1, 0
128, -1, 0
131, -2, 0
245, -2, 1
122, -1, 0
123, -2, 0
125, -1, 0
125, -1, 0
126, -1, 1
124, -1, 0
126, -1, 0
125, -2, 0
124, -1, 0
126, -2, 1
125, -1, 0
124, -1, 0
125, -1, 0
125, -2, 1
126, -1, 0
124, -1, 0
126, -1, 0
125, -2, 0
124, -1, 0
126, -1, 1
125, -1, 0
125, -2, 0
126, -1, 0
126, -2, 1
124, -1, 0
125, -1, 0
124, -1, 0
125, -1, 0
126, -2, 1
124, -1, 0
126, -1, 0
123, -2, 0
153, -1, 1
98, -1, 0
126, -2, 0
124, -1, 0
127, -2, 0
123, -1, 1
126, -1, 0
123, -1, 0
126, -2, 0
124, -1, 1
126, -1, 0
124, -2, 0
126, -1, 0
139, -1, 0
123, -2, 1
119, -1, 0
119, -2, 0
124, -1, 0
124, -1, 1
128, -1, 0
123, -2, 0
125, -1, 0
127, -2, 1
124, -1, 0
125, -2, 0
127, -1, 0
124, -1, 1
123, -1, 0
125, -2, 0
124, -1, 0
127, -2, 1
123, -1, 0
126, -1, 0
125, -2, 0
124, -1, 0
126, -2, 1
141, -1, 0
108, -1, 0
126, -2, 0
125, -1, 1
124, -1, 0
125, -2, 0
125, -1, 0
126, -2, 1
125, -1, 0
124, -2, 0
139, -1, 0
115, -2, 1
122, -1, 0
125, -1, 0
124, -1, 0
125, -2, 1
126, -1, 0
124, -2, 0
126, -1, 1
125, -2, 0
125, -1, 0
124, -2, 0
126, -1, 1
125, -2, 0
204, -1, 0
44, -2, 0
127, -1, 1
125, -1, 0
168, -2, 0
93, -1, 0
113, -2, 1
124, -1, 0
125, -2, 0
125, -1, 1
126, -1, 0
124, -2, 0
127, -1, 0
124, -1, 0
126, -2, 1
124, -1, 0
125, -2, 0
125, -1, 1
125, -2, 0
126, -1, 0
123, -2, 1
126, -1, 0
124, -2, 0
125, -1, 0
125, -2, 1
125, -1, 0
127, -2, 0
123, -1, 0
127, -2, 1
123, -1, 0
126, -2, 0
125, -1, 1
125, -1, 0
124, -2, 0
127, -2, 0
124, -1, 1
124, -2, 0
126, -1, 0
125, -1, 1
124, -2, 0
125, -2, 0
124, -1, 0
127, -1, 1
124, -2, 0
125, -1, 0
125, -2, 1
125, -1, 0
125, -1, 0
125, -2, 0
125, -1, 1
125, -2, 0
125, -1, 0
125, -2, 0
125, -1, 1
127, -2, 0
123, -1, 0
126, -1, 0
124, -2, 1
125, -1, 0
125, -2, 0
125, -1, 1
124, -2, 0
125, -1, 0
127, -2, 1
124, -1, 0
125, -2, 0
128, -1, 0
122, -2, 1
125, -1, 0
125, -2, 0
125, -1, 1
125, -2, 0
125, -1, 0
125, -2, 1
125, -1, 0
124, -2, 0
126, -1, 0
125, -2, 1
124, -1, 0
126, -1, 0
125, -2, 1
125, -1, 0
125, -2, 0
125, -1, 0
125, -2, 1
125, -1, 0
149, -2, 0
142, -1, 0
126, -1, 1
126, -2, 0
125, -1, 0
126, -2, 1
102, -1, 0
127, -2, 0
102, -2, 0
126, -1, 1
125, -1, 0
124, -1, 0
126, -2, 1
123, -1, 0
126, -2, 0
126, -1, 0
249, -2, 1
250, -1, 0
126, -5, 1
125, -1, 0
125, -2, 1
125, -1, 0
125, -2, 0
125, -1, 1
125, -1, 0
125, -2, 0
126, -1, 1
124, -2, 0
125, -1, 0
125, -1, 0
126, -2, 1
126, -1, 0
124, -1, 0
124, -2, 1
126, -1, 0
124, -2, 0
125, -1, 0
125, -2, 1
125, -1, 0
125, -2, 0
125, -1, 1
125, -1, 0
126, -2, 0
124, -1, 0
125, -1, 1
125, -2, 0
125, -1, 0
125, -2, 1
125, -1, 0
125, -2, 0
126, -1, 0
124, -1, 1
125, -1, 0
131, -2, 0
121, -1, 1
124, -2, 0
125, -1, 0
124, -2, 0
127, -1, 1
124, -1, 0
124, -2, 0
125, -1, 1
125, -1, 0
124, -2, 0
126, -1, 0
125, -2, 1
126, -1, 0
124, -1, 0
125, -1, 0
125, -1, 1
125, -2, 0
125, -1, 0
126, -2, 0
124, -1, 1
126, -1, 0
124, -1, 0
125, -2, 1
125, -1, 0
125, -2, 0
125, -1, 0
125, -1, 1
125, -1, 0
126, -2, 0
124, -1, 0
126, -1, 1
125, -2, 0
124, -1, 0
125, -1, 1
126, -2, 0
124, -1, 0
126, -1, 0
124, -1, 0
125, -2, 1
125, -1, 0
125, -1, 1
125, -1, 0
125, -2, 0
125, -1, 0
126, -1, 1
124, -1, 0
125, -2, 0
125, -1, 0
125, -1, 1
125, -1, 0
125, -1, 0
125, -2, 0
126, -1, 1
124, -1, 0
125, -1, 0
125, -2, 0
125, -1, 0
126, -1, 1
124, -1, 0
125, -2, 0
126, 0, 1
124, -2, 0
125, -1, 0
125, -1, 0
125, -1, 1
125, -2, 0
125, -1, 0
125, -1, 0
126, -1, 0
124, -1, 1
125, -1, 0
125, -2, 0
249, -2, 1
126, -1, 0
125, -1, 0
126, -1, 0
124, -1, 1
125, -1, 0
134, -2, 0
248, -2, 0
119, -1, 1
125, -1, 0
126, -1, 0
123, -1, 0
125, -1, 0
125, -1, 1
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
126, -2, 1
248, -2, 0
250, -2, 1
126, -1, 0
125, -1, 0
125, -1, 0
126, -1, 0
124, -1, 0
125, -1, 1
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 1
126, -1, 0
124, -1, 0
126, -1, 0
124, -1, 0
132, -1, 1
161, -1, 0
109, -1, 0
223, -2, 0
248, -1, 1
125, -1, 0
125, -1, 0
126, -1, 0
125, -1, 0
125, -1, 0
126, -1, 1
124, -1, 0
249, -1, 0
126, -1, 0
125, -1, 0
125, -1, 0
125, -1, 1
125, -1, 0
124, -1, 0
250, -1, 0
126, -1, 0
126, -1, 1
124, -1, 0
250, -1, 0
124, -1, 0
125, -1, 0
126, -1, 0
125, -1, 1
125, -1, 0
249, -1, 0
126, -1, 0
124, -1, 0
250, -1, 1
126, -1, 0
124, -1, 0
250, -1, 0
126, -1, 0
125, -1, 0
249, -1, 0
126, -1, 1
249, -1, 0
126, -1, 0
249, -1, 0
126, -1, 0
249, -1, 0
125, -1, 1
250, -1, 0
126, -1, 0
249, -1, 0
250, -1, 0
125, -1, 0
250, -1, 1
251, -1, 0
125, -1, 0
249, -1, 0
250, -1, 0
251, -1, 0
249, -1, 0
250, -1, 0
126, 0, 1
125, -1, 0
250, -1, 0
249, -1, 0
250, -1, 0
412, -1, 0
213, -1, 0
376, -1, 0
394, -1, 0
263, -1, 0
423, -1, 0
46, 0, 1
417, -1, 0
332, -1, 0
417, -1, 0
497, -1, 0
502, -1, 0
594, -1, 0
866, -1, 0
1126, -1, 0
5929, 1, 0
1115, 1, 0
873, 1, 0
708, 1, 0
500, 1, 0
663, 1, 0
338, 0, -1
124, 1, 0
536, 1, 0
471, 1, 0
367, 1, 0
375, 1, 0
410, 1, 0
376, 1, 0
397, 1, 0
192, 1, 0
374, 1, 0
250, 1, -1
411, 1, 0
215, 1, 0
249, 1, 0
250, 1, 0
251, 1, 0
250, 1, 0
125, 0, -1
125, 1, 0
249, 1, 0
251, 1, 0
250, 1, 0
249, 1, 0
126, 1, 0
408, 1, -1
111, 1, 0
230, 1, 0
250, 1, 0
126, 1, 0
249, 1, 0
126, 1, 0
126, 0, -1
124, 1, 0
124, 1, 0
273, 1, 0
226, 1, 0
125, 1, 0
126, 1, -1
248, 1, 0
126, 1, 0
249, 1, 0
126, 1, 0
125, 0, -1
126, 1, 0
124, 1, 0
125, 1, 0
250, 1, 0
126, 1, 0
124, 1, 0
125, 1, 0
126, 1, -1
249, 1, 0
125, 1, 0
125, 1, 0
250, 1, 0
125, 1, -1
131, 1, 0
120, 1, 0
249, 1, 0
126, 1, 0
125, 1, -1
124, 1, 0
126, 1, 0
125, 1, 0
124, 1, 0
250, 2, 0
126, 0, -1
125, 1, 0
125, 1, 0
124, 1, 0
126, 1, 0
124, 1, 0
125, 1, 0
125, 1, -1
125, 1, 0
126, 1, 0
125, 1, 0
124, 1, 0
126, 1, 0
124, 1, -1
125, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
126, 1, 0
124, 1, 0
126, 1, -1
125, 1, 0
124, 1, 0
125, 1, 0
125, 1, 0
126, 2, 0
125, 1, -1
124, 1, 0
127, 1, 0
123, 1, 0
196, 1, 0
113, 1, 0
126, 1, -1
125, 1, 0
125, 1, 0
97, 1, 0
151, 2, 0
67, 1, 0
125, 1, 0
126, 1, 0
124, 1, -1
125, 1, 0
125, 2, 0
126, 1, 0
125, 1, 0
124, 1, -1
125, 2, 0
125, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
125, 2, -1
126, 1, 0
125, 1, 0
124, 2, 0
125, 1, 0
125, 1, 0
125, 1, 0
125, 2, -1
125, 1, 0
126, 1, 0
136, 1, 0
113, 2, 0
125, 1, 0
125, 1, -1
127, 2, 0
125, 1, 0
124, 1, 0
126, 1, 0
