1856, 0, 1
356, 1, 0
1371, 1, 0
251, 0, 1
998, 1, 0
750, 0, 1
751, 1, 0
1037, 0, 1
720, 1, 0
1640, 0, 1
105, 1, 0
2142, 1, 0
1992, 1, 0
3124, 1, 0
24884, -1, 0
76764, -1, 0
2206, -1, 0
873, -1, 0
876, -1, 0
624, -1, 0
626, -1, 0
814, -1, 0
308, -1, 0
502, -1, 0
500, -1, 0
499, -1, 0
250, 0, 1
251, -1, 0
374, -1, 0
547, -1, 0
327, -1, 0
407, -1, 0
343, -1, 0
375, -1, 0
125, 0, 1
249, -1, 0
412, -1, 0
338, -1, 0
411, -1, 0
340, -1, 0
374, -1, 0
250, -1, 0
126, 0, 1
249, -1, 0
375, -1, 0
250, -1, 0
375, -1, 0
383, -1, 0
244, -1, 1
252, -1, 0
372, -1, 0
251, -1, 0
374, -1, 0
250, -1, 0
126, 0, 1
248, -1, 0
254, -1, 0
248, -1, 0
249, -1, 0
249, -1, 0
252, -1, 1
408, -1, 0
216, -1, 0
249, -1, 0
251, -1, 0
250, -1, 0
125, 0, 1
125, -1, 0
375, -1, 0
126, -1, 0
249, -1, 0
250, -1, 0
249, 0, 1
126, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
132, 0, 1
123, -1, 0
246, -1, 0
249, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 1
250, -1, 0
250, -1, 0
250, -1, 0
249, -1, 1
251, -1, 0
250, -1, 0
252, -1, 0
248, -1, 0
250, -1, 1
249, -1, 0
254, -1, 0
251, -1, 0
248, -1, 0
249, -1, 0
250, -1, 1
380, -1, 0
247, -1, 0
249, -1, 1
249, -1, 0
250, -1, 0
249, -1, 0
251, -1, 0
249, -1, 0
250, -1, 1
250, -1, 0
251, -1, 0
417, -1, 0
207, -1, 0
251, -1, 1
420, -1, 0
205, -1, 0
252, -1, 0
248, -1, 0
248, 0, 1
125, -1, 0
253, -1, 0
374, -1, 0
374, -1, 0
249, -1, 1
252, -1, 0
374, -1, 0
250, -1, 0
416, -1, 0
334, -1, 0
250, -1, 0
125, 0, 1
250, -1, 0
375, -1, 0
249, -1, 0
376, -1, 0
375, -1, 0
375, -1, 0
125, 0, 1
250, -1, 0
376, -1, 0
379, -1, 0
370, -1, 0
499, -1, 0
500, -1, 0
375, -1, 0
125, 0, 1
555, -1, 0
726, -1, 0
719, -1, 1
1125, 0, 1
1000, 0, 1
1000, 0, 1
756, 0, 1
802, 0, 1
820, 1, 1
671, 0, 1
328, 1, 0
565, 0, 1
312, 1, 0
412, 0, 1
497, 1, 0
90, 0, 1
663, 1, 0
336, 0, 1
249, 1, 0
667, 0, 1
84, 1, 0
666, 0, 1
84, 1, 0
499, 1, 0
250, 0, 1
416, 1, 0
584, 1, 0
126, 0, 1
415, 1, 0
618, 1, 0
91, 0, 1
376, 1, 0
379, 1, 0
372, 0, 1
125, 1, 0
502, 1, 0
498, 1, 0
374, 1, 0
125, 0, 1
375, 1, 0
500, 1, 0
375, 1, 0
125, 0, 1
376, 1, 0
378, 1, 0
496, 1, 0
248, 0, 1
126, 1, 0
406, 1, 0
498, 1, 0
345, 1, 0
126, 0, 1
249, 1, 0
417, 1, 0
333, 1, 0
504, 1, 1
373, 1, 0
374, 1, 0
409, 1, 0
216, 0, 1
126, 1, 0
374, 1, 0
375, 1, 0
376, 1, 1
249, 1, 0
408, 1, 0
343, 1, 0
406, 1, 1
344, 1, 0
251, 1, 0
373, 1, 0
375, 1, 1
251, 1, 0
406, 1, 0
218, 1, 0
375, 1, 0
125, 0, 1
126, 1, 0
406, 1, 0
218, 1, 0
406, 1, 0
94, 0, 1
125, 1, 0
377, 1, 0
248, 1, 0
250, 1, 0
409, 1, 1
216, 1, 0
406, 1, 0
225, 1, 0
371, 1, 1
249, 1, 0
249, 1, 0
376, 1, 0
125, 1, 0
375, 1, 0
249, 1, 1
250, 1, 0
375, 1, 0
250, 1, 0
249, 1, 0
411, 1, 0
90, 1, 0
126, 0, 1
125, 1, 0
409, 1, 0
215, 1, 0
249, 1, 0
251, 1, 0
250, 1, 0
251, 1, 1
249, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
411, 1, 0
213, 1, 0
251, 1, 0
126, 1, 1
249, 1, 0
375, 1, 0
253, 1, 0
122, 1, 0
378, 1, 0
247, 1, 0
125, 1, 0
378, 1, 0
248, 1, 0
124, 1, 0
250, 1, 0
250, 1, 0
266, 1, 0
239, 1, 0
247, 1, 0
129, 0, 1
122, 1, 0
248, 1, 0
250, 1, 0
251, 1, 0
250, 1, 0
248, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
251, 1, 0
250, 1, 0
248, 1, 0
250, 1, 0
126, 1, 0
404, 1, 0
220, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
251, 1, 0
249, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
408, 1, 0
93, 1, 0
404, 1, 0
223, 1, 0
248, 1, 0
252, 1, 0
248, 1, 0
250, 1, 0
375, 1, 0
251, 1, 0
248, 1, 0
250, 1, 0
127, 0, -1
249, 1, 0
250, 1, 0
250, 1, 0
407, 1, 0
342, 1, 0
251, 1, 0
249, 1, 0
408, 1, 0
217, 1, 0
376, 1, 0
375, 1, 0
250, 1, 0
374, 1, 0
250, 0, -1
126, 1, 0
249, 1, 0
501, 1, 0
249, 1, 0
407, 1, 0
474, 1, 0
246, 1, 0
503, 1, 0
372, 1, 0
375, 1, 0
125, 0, -1
380, 1, 0
405, 1, 0
466, 1, 0
566, 1, 0
308, 1, 0
670, 1, 0
496, 1, 0
208, 0, -1
377, 1, 0
624, 1, 0
798, 1, 0
622, 1, 0
830, 1, 0
376, 0, -1
558, 1, 0
1449, 1, 0
5444, 0, -1
3560, -1, 0
1744, -1, 0
1125, -1, 0
745, 0, -1
376, -1, 0
1252, -1, 0
1000, -1, 0
874, -1, 0
921, -1, 0
620, 0, -1
82, -1, 0
752, -1, 0
622, -1, 0
753, -1, 0
623, -1, 0
627, -1, 0
668, -1, 0
204, 0, -1
398, -1, 0
606, -1, 0
498, -1, 0
498, -1, 0
626, -1, 0
374, -1, 0
537, -1, 0
502, -1, 0
211, 0, -1
125, -1, 0
536, -1, 0
339, -1, 0
538, -1, 0
337, -1, 0
501, -1, 0
374, -1, 0
255, 0, -1
127, -1, 0
242, -1, 0
502, -1, 0
248, -1, 0
376, -1, 0
374, -1, 0
376, -1, 0
374, -1, 0
125, 0, -1
125, -1, 0
375, -1, 0
251, -1, 0
376, -1, 0
248, -1, 0
377, -1, 0
249, -1, 0
250, -1, -1
397, -1, 0
228, -1, 0
250, -1, 0
417, -1, 0
209, -1, 0
249, -1, 0
250, -1, 0
126, 0, -1
125, -1, 0
249, -1, 0
375, -1, 0
250, -1, 0
250, -1, 0
252, -1, 0
249, -1, 0
250, -1, 0
249, -1, 0
444, -1, -1
56, -1, 0
125, -1, 0
250, -1, 0
251, -1, 0
248, -1, 0
251, -1, 0
250, -1, 0
250, -1, 0
249, -1, 0
126, -1, -1
250, -1, 0
250, -1, 0
126, -1, 0
249, -1, 0
251, -1, 0
251, -1, 0
124, -1, 0
255, -1, 0
245, -1, 0
124, -1, -1
249, -1, 0
251, -1, 0
249, -1, 0
126, -1, 0
249, -1, 0
251, -1, 0
126, -1, 0
251, -1, 0
123, -1, 0
249, -1, 0
250, -1, 0
125, -1, 0
250, -1, -1
126, -1, 0
248, -1, 0
250, -1, 0
126, -1, 0
249, -1, 0
126, -1, 0
249, -1, 0
147, -1, 0
230, -1, 0
249, -1, 0
125, -1, 0
250, -1, 0
125, -1, 0
250, -1, 0
125, -1, 0
249, -1, 0
126, -1, -1
250, -1, 0
125, -1, 0
251, -1, 0
125, -1, 0
249, -1, 0
128, -1, 0
248, -1, 0
126, -1, 0
249, -1, 0
125, -1, 0
250, -1, 0
127, -1, 0
251, -1, 0
126, -1, 0
247, -1, 0
124, -1, 0
250, -1, 0
143, -1, 0
233, -1, 0
124, -1, 0
250, -1, -1
125, -1, 0
249, -1, 0
127, -1, 0
124, -1, 0
250, -1, 0
250, -1, 0
125, -1, 0
126, -1, 0
249, -1, 0
250, -1, 0
125, -1, 0
125, -1, 0
257, -1, 0
118, -1, 0
250, -1, 0
125, -1, 0
249, -1, 0
126, -1, 0
250, -1, 0
125, -1, 0
250, -1, 0
125, -1, 0
249, -1, 0
126, -1, 0
126, -1, 0
249, -1, 0
125, -1, 0
250, -1, 0
125, -1, 0
125, 0, -1
126, -1, 0
124, -1, 0
249, -1, 0
126, -1, 0
250, -1, 0
125, -1, 0
126, -1, 0
248, -1, 0
251, -1, 0
125, -1, 0
249, -1, 0
127, -1, 0
124, -1, 0
249, -1, 0
251, -1, 0
126, -1, 0
125, -1, 0
252, -1, 0
122, -1, 0
251, -1, 0
125, -1, 0
250, -1, 0
126, -1, 0
123, -1, 0
250, -1, 0
251, -1, 0
125, -1, 0
125, -1, 0
250, -1, 0
250, -1, 0
125, -1, -1
125, -1, 0
251, -1, 0
126, -1, 0
248, -1, 0
250, -1, 0
125, -1, 0
250, -1, 0
126, -1, 0
249, -1, 0
125, -1, 0
249, -1, 0
126, -1, 0
250, -1, 0
250, -1, 0
124, -1, 0
250, -1, 0
126, -1, 0
250, -1, 0
125, -1, 0
251, -1, 0
124, -1, 0
249, -1, 0
252, -1, 0
124, -1, -1
252, -1, 0
249, -1, 0
124, -1, 0
125, -1, 0
249, -1, 0
250, -1, 0
250, -1, 0
126, -1, 0
250, -1, 0
125, -1, 0
249, -1, 0
250, -1, 0
251, -1, 0
126, -1, 0
249, -1, 0
394, -2, 0
356, -1, 0
125, -1, -1
249, -1, 0
250, -1, 0
125, -1, 0
253, -1, 0
247, -1, 0
250, -1, 0
250, -1, 0
252, -1, 0
248, -1, 0
251, -1, 0
253, -1, 0
249, -1, 0
246, -1, 0
250, -1, 0
126, -1, 0
250, -1, 0
409, -1, 0
215, -1, 0
250, -1, 0
251, -1, -1
250, -1, 0
249, -1, 0
452, -1, 0
173, -1, 0
251, -1, 0
249, -1, 0
251, -1, 0
374, -1, 0
408, -1, 0
217, -1, 0
250, -1, 0
422, -1, 0
203, -1, 0
410, -1, 0
342, -1, 0
249, -1, 0
251, 0, -1
125, -1, 0
374, -1, 0
375, -1, 0
375, -1, 0
375, -1, 0
378, -1, 0
372, -1, 0
540, -1, 0
462, -1, 0
432, -1, 0
479, -1, 0
502, -1, -1
460, -1, 0
668, -1, 0
582, -1, 0
541, -1, 0
709, -1, 0
876, -1, 0
881, -1, 0
244, 0, -1
875, -1, 0
1376, -1, 0
10571, 1, 0
1678, 1, 0
1253, 1, 0
1124, 1, 0
1037, 1, 0
749, 1, 0
588, 1, 0
628, 1, 0
622, 1, 0
499, 1, 0
499, 1, 0
500, 1, 0
376, 1, 0
541, 1, 0
334, 1, 0
411, 1, 0
390, 1, 0
323, 1, 0
250, 0, -1
127, 1, 0
249, 1, 0
453, 1, 0
297, 1, 0
250, 1, 0
250, 1, 0
249, 1, 0
250, 1, 0
376, 1, 0
249, 1, 0
252, 1, 0
124, 0, -1
125, 1, 0
249, 1, 0
250, 1, 0
251, 1, 0
250, 1, 0
249, 1, 0
251, 1, 0
250, 1, -1
253, 1, 0
246, 1, 0
127, 1, 0
248, 1, 0
250, 1, 0
126, 1, 0
249, 1, 0
250, 1, -1
250, 1, 0
126, 1, 0
249, 1, 0
252, 1, 0
124, 1, 0
249, 1, 0
126, 1, -1
250, 1, 0
250, 1, 0
125, 1, 0
125, 1, 0
249, 1, 0
250, 1, 0
126, 1, 0
126, 1, 0
248, 1, -1
126, 1, 0
249, 1, 0
126, 1, 0
125, 1, 0
249, 1, 0
127, 1, 0
249, 1, 0
125, 1, -1
125, 1, 0
251, 1, 0
124, 1, 0
125, 1, 0
250, 1, 0
125, 1, 0
125, 1, 0
125, 0, -1
129, 1, 0
121, 1, 0
125, 1, 0
125, 1, 0
249, 1, 0
127, 1, 0
124, 1, 0
126, 1, -1
248, 1, 0
126, 1, 0
128, 1, 0
121, 1, 0
251, 1, -1
126, 1, 0
124, 1, 0
125, 1, 0
125, 1, 0
250, 1, 0
125, 1, 0
125, 1, 0
126, 1, -1
124, 1, 0
125, 1, 0
125, 1, 0
249, 1, 0
142, 1, 0
109, 1, 0
126, 1, -1
248, 1, 0
126, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
126, 1, -1
124, 1, 0
125, 1, 0
250, 2, 0
250, 1, 0
126, 1, -1
125, 1, 0
124, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
