699, 1, 0
324, 0, 1
114, 1, 0
556, 1, 0
249, 1, 0
87, 0, 1
236, 1, 0
298, 1, 0
127, 0, 1
198, 1, 0
251, 1, 1
243, 1, 0
250, 1, 1
249, 1, 0
132, 0, 1
113, 1, 0
250, 1, 1
250, 1, 0
130, 1, 0
125, 0, 1
109, 1, 0
264, 1, 1
252, 1, 1
120, 1, 0
254, 1, 0
126, 0, 1
126, 1, 0
108, 1, 1
250, 1, 0
141, 0, 1
109, 1, 0
250, 1, 1
141, 1, 0
234, 1, 1
141, 1, 0
250, 1, 1
252, 1, 0
123, 1, 1
250, 1, 0
125, 0, 1
120, 1, 0
130, 0, 1
120, 1, 0
124, 1, 0
115, 1, 0
125, 0, 1
125, 1, 0
125, 0, 1
125, 1, 0
135, 1, 0
115, 0, 1
125, 1, 0
125, 1, 0
250, 1, 1
262, 1, 0
124, 1, 1
249, 1, 0
125, 0, 1
115, 1, 0
136, 1, 0
125, 0, 1
125, 1, 0
125, 1, 0
250, 1, 1
249, 1, 0
126, 1, 1
250, 1, 0
125, 1, 1
249, 1, 0
251, 1, 1
124, 1, 0
240, 1, 0
126, 1, 1
259, 1, 0
126, 1, 0
125, 0, 1
125, 1, 0
239, 1, 0
138, 1, 0
125, 1, 1
247, 1, 0
126, 1, 0
125, 0, 1
114, 1, 0
137, 1, 0
238, 1, 1
125, 1, 0
136, 1, 0
250, 1, 0
125, 1, 1
250, 1, 0
125, 1, 0
239, 1, 0
136, 1, 1
114, 1, 0
250, 1, 0
136, 1, 0
253, 1, 1
123, 1, 0
124, 1, 0
125, 1, 0
239, 1, 1
136, 1, 0
125, 1, 0
115, 1, 0
249, 1, 0
125, 1, 0
136, 1, 0
125, 0, 1
125, 1, 0
114, 1, 0
125, 1, 0
125, 1, 0
250, 1, 0
125, 1, 0
125, 1, 1
126, 1, 0
135, 1, 0
249, 1, 0
125, 1, 0
126, 1, 0
124, 1, 0
128, 1, 0
248, 1, 0
125, 1, 0
125, 1, 0
114, 1, 1
135, 1, 0
115, 1, 0
125, 1, 0
250, 1, 0
136, 1, 0
114, 1, 0
125, 1, 0
126, 1, 0
124, 1, 0
261, 2, 0
249, 1, 0
126, 1, 0
125, 1, 0
125, 1, 0
124, 1, 0
126, 1, 0
125, 1, 0
114, 1, 0
250, 1, 0
136, 1, 0
114, 1, 0
136, 1, 0
124, 1, 0
126, 1, 0
114, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
250, 1, 0
125, 1, 0
125, 1, 0
136, 1, 0
125, 1, 0
125, 1, -1
124, 1, 0
115, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
137, 1, 0
128, 1, 0
151, 1, 0
120, 0, -1
124, 1, 0
125, 1, 0
125, 1, 0
109, 1, 0
131, 2, 0
246, 1, 0
122, 1, -1
140, 1, 0
112, 1, 0
123, 1, 0
125, 1, 0
131, 1, 0
126, 1, 0
119, 1, 0
124, 1, -1
126, 1, 0
125, 1, 0
139, 1, 0
110, 1, 0
125, 1, 0
129, 1, -1
121, 1, 0
125, 1, 0
128, 1, 0
140, 1, 0
127, 1, 0
122, 1, 0
125, 1, 0
130, 1, -1
104, 1, 0
124, 1, 0
125, 1, 0
125, 1, 0
126, 1, 0
139, 1, 0
110, 1, -1
131, 1, 0
119, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
125, 1, 0
126, 1, -1
124, 1, 0
146, 1, 0
105, 1, 0
124, 1, 0
125, 1, 0
124, 1, 0
126, 1, -1
129, 1, 0
121, 1, 0
132, 1, 0
119, 1, 0
124, 1, -1
125, 1, 0
125, 1, 0
124, 1, 0
126, 1, 0
141, 1, -1
117, 2, 0
242, 2, 0
126, 1, 0
124, 1, 0
125, 1, -1
125, 1, 0
126, 1, 0
130, 1, 0
141, 1, 0
104, 2, -1
250, 2, 0
124, 1, 0
124, 1, 0
127, 1, -1
141, 1, 0
167, 1, 0
118, 1, 0
124, 1, 0
125, 1, 0
121, 1, -1
79, 1, 0
124, 2, 0
128, 1, 0
126, 1, -1
