7935, 10, -4
7993, 18, -5
8000, 22, -6
7998, 19, -5
8053, 16, -4
8019, 9, -2
7982, 7, -2
7944, 3, -1
8055, 3, -2
7999, 1, -1
8027, 2, -1
7974, 0, -1
8006, -4, -3
7995, -8, -3
8008, -11, -2
7988, -13, -2
8010, -15, -2
7994, -16, -3
8006, -17, -2
7993, -18, -3
8007, -23, -2
7991, -21, 0
8008, -19, 3
7994, -17, 7
8005, -15, 12
8022, -10, 12
7996, -8, 17
7997, -2, 14
8008, 0, 14
7993, 3, 15
8010, 7, 12
7991, 8, 8
8001, 12, 4
7999, 14, 1
8000, 18, 1
8020, 15, 0
7978, 14, 0
8010, 12, -3
7992, 12, -6
8006, 8, -6
7992, 7, -7
8009, 5, -8
7991, 4, -10
8012, 1, -13
7990, 2, -14
8008, 0, -16
7991, -5, -20
8007, -7, -19
7992, -13, -19
8010, -17, -17
7990, -21, -12
8009, -24, -11
7992, -26, -5
8001, -24, -4
7998, -21, 0
8011, -19, 2
7989, -15, 5
8001, -13, 8
7998, -9, 9
8001, -6, 10
7933, -2, 13
7986, 0, 14
8003, 0, 17
8007, 3, 16
7997, 5, 16
7992, 7, 18
8001, 9, 16
8062, 9, 14
8005, 10, 13
7994, 11, 10
8008, 10, 7
7992, 13, 4
8005, 11, 2
7994, 10, 1
8005, 9, 0
7995, 8, -2
8006, 8, -6
7993, 7, -11
8006, 7, -13
7996, 5, -13
8004, 1, -13
7995, 1, -14
8002, -1, -13
7997, -6, -10
8027, -11, -8
8045, -14, -6
7928, -15, -4
8009, -16, -3
7993, -16, -2
8007, -16, 0
7990, -12, 0
8011, -10, 3
7991, -6, 4
8010, -3, 3
7989, -1, 2
8008, 0, 8
7991, 0, 10
8007, 0, 13
7995, 3, 15
8004, 3, 14
7935, 6, 14
8004, 5, 11
8055, 6, 12
7945, 7, 9
8058, 10, 4
8004, 11, 5
7997, 10, 3
7997, 10, 0
8002, 9, 0
7997, 9, -2
8026, 9, -8
7974, 10, -9
8036, 8, -11
7979, 6, -11
7994, 6, -12
7993, 2, -12
8008, 0, -11
7990, 0, -9
8010, -5, -7
7992, -8, -6
7943, -10, -4
7997, -12, -3
8064, -11, -2
7994, -10, -1
7945, -10, 0
7997, -12, 2
8064, -9, 4
7935, -9, 7
8005, -6, 5
8057, -5, 5
8009, -4, 6
8015, -1, 7
7932, -1, 9
8000, -2, 9
8063, 0, 11
8021, 0, 12
7980, 0, 12
8007, 3, 10
7994, 7, 10
8007, 10, 7
7926, 15, 5
8005, 13, 4
8060, 16, 0
8009, 15, -4
7993, 18, -8
8010, 20, -12
7987, 19, -13
8010, 20, -17
7992, 16, -16
8007, 10, -16
7994, 3, -13
7999, 1, -12
7999, -1, -11
8009, -6, -8
7991, -10, -8
8007, -14, -4
7929, -13, -3
8000, -13, -3
8039, -15, -1
8024, -15, 0
8021, -16, 0
7988, -14, 4
8002, -10, 5
7990, -8, 5
8011, -3, 3
7991, -2, 2
8009, -1, 3
7991, -1, 5
8006, 0, 6
7995, -1, 9
8009, 0, 11
7987, 0, 12
8009, 0, 10
7991, 3, 11
8009, 6, 8
7992, 6, 8
8008, 8, 3
7996, 10, 3
8000, 9, 2
7997, 7, 3
8006, 7, 0
7992, 5, 0
8000, 5, 0
7977, 2, 0
8025, 4, -3
7983, 3, -3
7951, 1, -5
8004, 1, -4
7995, 0, -6
8005, 0, -6
7999, -3, -6
7997, -6, -6
8042, -7, -5
8032, -11, -4
7992, -11, -4
8009, -14, -3
7991, -9, -3
8008, -11, -3
7992, -9, -2
8000, -8, 0
7997, -5, 0
8010, -2, 0
31929, -1, 1
8064, 0, 7
7998, 0, 10
7980, 0, 13
8022, 0, 13
8019, 3, 12
7983, 4, 11
8005, 6, 9
7951, 8, 8
8052, 10, 3
7990, 9, 2
8011, 9, 3
7992, 7, 0
8005, 6, 0
7991, 8, -6
8008, 7, -6
7996, 8, -8
8006, 8, -10
7991, 5, -10
8011, 5, -10
7991, 1, -9
7999, 1, -8
8000, 0, -6
8008, 0, -6
7992, -3, -4
8013, -6, -3
7989, -6, -1
8001, -9, -3
7986, -5, -1
8010, -5, 0
8020, -6, 0
7998, -3, 0
7991, -4, 0
7993, -2, 0
8007, -3, 0
7987, -1, 0
8012, -1, 0
31997, -1, 1
23999, -1, 1
15943, -2, 4
8055, 0, 2
8000, 0, 4
7999, 5, 2
7995, 7, 0
8016, 7, 2
7986, 7, 0
7999, 7, 0
7977, 6, -3
8026, 4, -4
8019, 5, -4
7979, 5, -6
8007, 4, -6
7993, 1, -4
8010, 0, -4
7990, 0, -5
8010, 0, -5
7992, -1, -4
8007, -5, -5
7990, -4, -1
8012, -5, -2
7990, -4, -2
8007, -1, -1
7993, -3, 0
8007, -1, 0
7994, -1, 0
63999, -2, 0
7998, -1, 0
7979, -3, 4
8024, 0, 6
8000, -2, 6
7965, -1, 6
8039, -1, 10
7993, -1, 9
8008, 0, 9
7992, 0, 7
8011, 0, 6
7991, 2, 5
8009, 3, 3
7991, 5, 1
8007, 5, 1
7991, 5, 0
8010, 8, 0
7991, 7, -4
8007, 8, -6
7928, 9, -9
8003, 9, -9
8061, 7, -10
8009, 3, -8
7994, 2, -7
8000, 0, -8
7974, 0, -7
8024, -2, -6
8019, -5, -4
7987, -8, -2
8002, -7, -4
7993, -9, -1
7936, -9, 0
7996, -10, 0
8001, -9, 0
8002, -8, 3
8074, -8, 3
7990, -8, 4
8010, -5, 3
7992, -5, 5
8006, -3, 3
7993, -2, 4
8007, -2, 5
7991, -2, 4
8007, -1, 6
7995, -2, 7
8006, -2, 5
7993, 0, 6
8004, 0, 6
7998, 0, 5
7996, 0, 4
7975, 4, 5
8027, 5, 2
8018, 8, 1
7990, 6, 2
7999, 8, 0
7928, 8, 0
8072, 12, -2
7927, 11, -5
8076, 12, -7
7989, 12, -7
8012, 11, -7
7989, 11, -8
8010, 6, -6
7990, 5, -7
8008, 4, -6
7992, 1, -5
8009, 0, -4
7991, 0, -5
8002, -2, -4
7999, -6, -2
8008, -9, -2
7994, -9, -3
8006, -9, -1
7993, -12, 0
