offset, x, y
3813, 0, -1
1923, -1, 0
740, 0, -1
2333, 0, -1
2037, 0, -1
92, -1, 0
1750, 0, -1
874, -1, 0
929, 0, -1
1238, 0, -1
726, -1, 0
711, 0, -1
1407, 0, -1
218, -1, 0
1002, 0, -1
779, -1, 0
748, 0, -1
1241, 0, -1
245, -1, 0
777, 0, -1
585, -1, 0
630, 0, -1
746, -1, 0
375, 0, -1
790, -1, 0
208, 0, -1
1165, 0, -1
97, -1, 0
916, 0, -1
84, -1, 0
777, -1, 0
211, 0, -1
1189, -1, 0
206, 0, -1
482, -1, 0
134, 0, -1
657, -1, 0
631, 0, -1
201, -1, 0
668, -1, -1
1175, -1, 0
239, 0, -1
46, -1, 0
413, 0, -1
335, -1, 0
664, -1, 0
87, 0, -1
498, -1, 0
540, 0, -1
87, -1, 0
679, -1, -1
499, -1, 0
485, -1, 0
210, 0, -1
416, -1, 0
500, -1, -1
467, -1, 0
372, 0, -1
127, -1, 0
499, -1, 0
557, -1, -1
497, -1, 0
467, -1, -1
353, -1, 0
499, -1, -1
423, -1, 0
453, -1, 0
128, 0, -1
246, -1, 0
429, -1, 0
447, -1, -1
755, -1, 0
432, -1, 0
204, -1, -1
106, -1, 0
432, -1, -1
315, -1, 0
404, -1, 0
377, 0, -1
97, -1, 0
247, -1, 0
406, -1, 0
101, 0, -1
243, -1, 0
375, -1, 0
381, -1, -1
247, -1, 0
540, -1, 0
210, -1, 0
250, 0, -1
127, -1, 0
406, -1, 0
216, -1, 0
128, 0, -1
247, -1, 0
407, -1, 0
218, -1, 0
250, 0, -1
128, -1, 0
416, -1, 0
314, -1, 0
149, -1, 0
247, 0, -1
135, -1, 0
238, -1, 0
426, -1, 0
199, -1, 0
136, 0, -1
239, -1, 0
250, -1, 0
380, -1, 0
245, -1, 0
250, -1, -1
430, -1, 0
196, -1, 0
249, -1, 0
250, -1, -1
427, -1, 0
199, -1, 0
427, -1, 0
83, 0, -1
125, -1, 0
239, -1, 0
250, -1, 0
426, -1, 0
200, -1, 0
135, 0, -1
123, -1, 0
237, -1, 0
250, -1, 0
250, -1, 0
374, -1, 0
769, 0, -1
246, -1, 0
128, -3, 0
237, -1, 0
250, -1, -1
250, -1, 0
250, -1, 0
251, -1, 0
249, -1, 0
250, -1, 0
250, -1, 0
136, 0, -1
126, -1, 0
237, -1, 0
250, -1, 0
251, -1, 0
375, -1, 0
249, -1, -1
358, -1, 0
140, -1, 0
249, -1, 0
250, -1, 0
128, -1, 0
246, -1, 0
252, -1, 0
249, -1, -1
250, -1, 0
375, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
128, -1, 0
247, 0, -1
129, -1, 0
124, -1, 0
247, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, -1
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, -1
250, -1, 0
128, -1, 0
247, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, -1
250, -1, 0
250, -1, 0
250, -1, 0
128, -1, 0
247, -1, 0
415, -1, 0
210, -1, 0
250, -1, 0
129, -1, 0
124, 0, -1
125, -1, 0
503, -1, 0
247, -1, 0
125, -1, 0
125, -1, 0
247, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
127, -1, 0
126, 0, -1
124, -1, 0
248, -1, 0
250, -1, 0
250, -1, 0
414, -1, 0
211, -1, 0
127, -1, 0
248, -1, 0
256, -1, 0
126, 0, -1
124, -1, 0
247, -1, 0
251, -1, 0
263, -1, 0
241, -1, 0
246, -1, 0
250, -1, 0
250, -1, 0
250, -1, 0
127, 0, -1
125, -1, 0
248, -1, 0
249, -1, 0
251, -1, 0
249, -1, 0
251, -1, 0
250, -1, 0
375, -1, 0
250, -1, -1
128, -1, 0
247, -1, 0
250, -1, 0
250, -1, 0
375, -1, 0
249, -1, 0
251, -1, 0
249, -1, 0
251, -1, -1
249, -1, 0
250, -1, 0
251, -1, 0
253, -1, 0
247, -1, 0
430, -1, 0
196, -1, -1
250, -1, 0
425, -1, 0
77, -1, 0
246, -1, 0
376, -1, 0
249, -1, 0
251, -1, -1
374, -1, 0
248, -1, 0
249, -1, 0
250, -1, 0
375, -1, 0
250, -1, 0
245, 0, -1
258, -1, 0
124, -1, 0
248, -1, 0
249, -1, 0
376, -1, 0
250, -1, 0
250, -1, 0
250, 0, -1
127, -1, 0
247, -1, 0
251, -1, 0
417, -1, 0
208, -1, 0
375, -1, 0
128, 0, -1
124, -1, 0
372, -1, 0
250, -1, 0
377, -1, 0
248, -1, 0
415, -1, 0
336, -1, 0
249, -1, -1
416, -1, 0
210, -1, 0
417, -1, 0
339, -1, 0
373, -1, 0
250, -1, -1
375, -1, 0
376, -1, 0
374, -1, 0
375, -1, 0
250, -1, 0
129, 0, -1
242, -1, 0
375, -1, 0
377, -1, 0
374, -1, 0
376, -1, 0
506, -1, -1
243, -1, 0
502, -1, 0
373, -1, 0
374, -1, 0
375, -1, 0
500, -1, 0
128, 0, -1
248, -1, 0
499, -1, 0
500, -1, 0
376, -1, 0
500, -1, 0
405, 0, -1
96, -1, 0
526, -1, 0
472, -1, 0
532, -1, 0
500, -1, 0
499, -1, 0
498, -1, 0
98, 0, -1
403, -1, 0
754, -1, 0
509, -1, 0
625, -1, 0
457, 0, -1
127, -1, 0
660, -1, 0
588, -1, 0
794, -1, 0
741, -1, 0
876, -1, 0
92, 0, -1
781, -1, 0
880, -1, 0
995, -1, 0
1127, -1, 0
214, 0, -1
1131, -1, 0
1610, -1, 0
2042, -1, 0
3248, -1, 0
17165, 0, 1
2071, 0, 1
1405, 1, 0
626, 0, 1
1749, 0, 1
1377, 1, 1
1464, 0, 1
785, 1, 0
480, 0, 1
1246, 0, 1
243, 1, 0
1142, 0, 1
720, 1, 0
378, 0, 1
994, 1, 0
126, 0, 1
1297, 0, 1
200, 1, 0
696, 0, 1
679, 1, 0
249, 0, 1
752, 1, 0
409, 0, 1
897, 1, 0
70, 0, 1
747, 1, 0
251, 0, 1
749, 1, 0
251, 0, 1
657, 1, 0
342, 0, 1
534, 1, 0
466, 0, 1
534, 1, 0
341, 0, 1
250, 1, 0
786, 0, 1
93, 1, 0
655, 1, 0
321, 0, 1
273, 1, 0
497, 0, 1
250, 1, 0
626, 1, 0
127, 0, 1
653, 1, 0
220, 0, 1
249, 1, 0
656, 1, 0
97, 0, 1
526, 1, 0
503, 1, 1
593, 1, 0
251, 0, 1
249, 1, 0
649, 1, 0
104, 0, 1
403, 1, 0
498, 1, 0
99, 0, 1
372, 1, 0
375, 1, 1
625, 1, 0
250, 0, 1
250, 1, 0
375, 1, 0
249, 0, 1
251, 1, 0
407, 1, 0
343, 1, 1
626, 1, 0
136, 0, 1
124, 1, 0
489, 1, 0
378, 1, 1
521, 1, 0
226, 0, 1
136, 1, 0
437, 1, 0
302, 1, 0
250, 0, 1
138, 1, 0
368, 1, 0
245, 0, 1
136, 1, 0
394, 1, 0
359, 1, 0
837, 0, 1
167, 1, 0
118, 2, 1
392, 1, 0
221, 1, 0
375, 1, 1
406, 1, 0
219, 1, 0
250, 0, 1
136, 1, 0
394, 1, 0
347, 1, 0
373, 1, 1
253, 1, 0
247, 1, 0
405, 1, 0
102, 0, 1
121, 1, 0
402, 1, 0
220, 1, 0
250, 0, 1
128, 1, 0
247, 1, 0
250, 1, 0
375, 1, 0
128, 0, 1
125, 1, 0
401, 1, 0
221, 1, 0
250, 1, 0
128, 0, 1
125, 1, 0
401, 1, 0
222, 1, 0
250, 1, 0
376, 1, 1
248, 1, 0
251, 1, 0
249, 1, 0
408, 1, 0
95, 1, 0
247, 0, 1
128, 1, 0
247, 1, 0
250, 1, 0
409, 1, 0
94, 1, 0
247, 1, 0
250, 1, 1
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 1
408, 1, 0
217, 1, 0
263, 1, 0
119, 1, 0
243, 1, 0
250, 1, 0
250, 1, 0
128, 0, 1
125, 1, 0
247, 1, 0
250, 1, 0
282, 1, 0
218, 1, 0
250, 1, 0
250, 1, 0
127, 1, 0
126, 0, 1
125, 1, 0
248, 1, 0
249, 1, 0
251, 1, 0
127, 1, 0
247, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
128, 1, 0
247, 1, 1
250, 1, 0
250, 1, 0
128, 1, 0
247, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
128, 1, 0
247, 1, 0
250, 1, 0
250, 1, 0
127, 1, 0
248, 1, 0
127, 1, 0
248, 1, 0
249, 1, 0
291, 1, 0
97, 1, 0
263, 1, 0
225, 1, 0
252, 1, 0
134, 1, 0
239, 1, 0
249, 1, 0
250, 1, 0
137, 1, 0
238, 1, 0
251, 1, 1
250, 1, 0
136, 1, 0
238, 1, 0
250, 1, 0
137, 1, 0
239, 1, 0
250, 1, 0
249, 1, 0
137, 1, 0
241, 1, 0
248, 1, 0
136, 1, 0
239, 1, 0
250, 1, 0
250, 1, 0
136, 1, 0
239, 1, 0
136, 1, 0
239, 1, 0
250, 1, 0
249, 1, 0
138, 1, 0
238, 1, 0
250, 1, 0
136, 1, 0
240, 1, 0
249, 1, 0
250, 1, 0
954, 1, 0
190, 1, 0
117, 4, 0
238, 1, 0
136, 1, 0
241, 1, 0
253, 1, 0
249, 1, 0
134, 1, -1
238, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
136, 1, 0
239, 1, 0
250, 1, 0
251, 1, 0
130, 1, 0
244, 1, 0
250, 1, 0
250, 1, 0
251, 1, 0
249, 1, -1
128, 1, 0
247, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
128, 1, 0
247, 1, 0
250, 1, 0
250, 1, 0
128, 0, -1
125, 1, 0
247, 1, 0
250, 1, 0
128, 1, 0
372, 1, 0
128, 1, 0
247, 1, 0
250, 1, -1
250, 1, 0
251, 1, 0
249, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, -1
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
128, 0, -1
125, 1, 0
247, 1, 0
250, 1, 0
250, 1, 0
249, 1, 0
251, 1, 0
250, 1, -1
375, 1, 0
249, 1, 0
251, 1, 0
250, 1, 0
251, 1, 0
129, 0, -1
246, 1, 0
251, 1, 0
249, 1, 0
249, 1, 0
375, 1, 0
249, 1, -1
250, 1, 0
250, 1, 0
406, 1, 0
219, 1, 0
398, 1, -1
227, 1, 0
404, 1, 0
221, 1, 0
250, 1, 0
128, 0, -1
247, 1, 0
250, 1, 0
250, 1, 0
375, 1, -1
405, 1, 0
345, 1, 0
250, 1, 0
406, 1, -1
219, 1, 0
500, 1, 0
250, 1, 0
250, 0, -1
128, 1, 0
375, 1, 0
373, 1, 0
249, 1, 0
137, 0, -1
238, 1, 0
500, 1, 0
250, 1, 0
538, 1, -1
337, 1, 0
412, 1, 0
338, 1, 0
137, 0, -1
400, 1, 0
502, 1, 0
97, 0, -1
239, 1, 0
539, 1, 0
336, 1, 0
250, 0, -1
250, 1, 0
535, 1, 0
470, 1, 0
133, 0, -1
399, 1, 0
624, 1, 0
780, 0, -1
201, 1, 0
120, 1, 0
517, 1, -1
762, 1, 0
458, 0, -1
137, 1, 0
739, 1, 0
678, 0, -1
201, 1, 0
635, 1, 0
522, 0, -1
339, 1, 0
658, 0, -1
499, 1, 0
968, 1, 0
127, 0, -1
1162, 1, 0
495, 0, -1
1626, 0, -1
215, 1, 0
1789, 0, -1
2124, 1, -1
2506, 0, -1
2490, 0, -1
2122, 0, -1
219, -1, 0
1181, 0, -1
1604, 0, -1
754, -1, 0
763, 0, -1
827, 0, -1
1033, -1, 0
212, 0, -1
1125, 0, -1
250, -1, 0
625, 0, -1
1003, -1, -1
1645, 0, -1
238, -1, 0
126, 0, -1
689, 0, -1
299, -1, 0
539, 0, -1
620, -1, 0
113, 0, -1
729, 0, -1
374, -1, 0
411, 0, -1
589, -1, -1
785, 0, -1
215, -1, 0
535, 0, -1
340, -1, 0
250, 0, -1
660, -1, 0
112, 0, -1
644, -1, -1
617, 0, -1
115, -1, 0
477, 0, -1
375, -1, 0
375, 0, -1
250, -1, 0
250, 0, -1
500, -1, 0
128, 0, -1
497, -1, 0
136, 0, -1
495, -1, 0
124, 0, -1
623, -1, -1
499, 0, -1
128, -1, 0
501, -1, -1
496, 0, -1
128, -1, 0
497, 0, -1
128, -1, 0
534, -1, -1
520, 0, -1
200, -1, 0
250, -1, -1
497, -1, -1
500, -1, -1
498, -1, 0
127, 0, -1
247, -1, 0
252, 0, -1
255, -1, 0
252, 0, -1
243, -1, 0
125, 0, -1
247, -1, 0
387, 0, -1
118, -1, 0
379, -1, 0
127, 0, -1
246, -1, 0
126, 0, -1
250, -1, 0
244, 0, -1
249, -1, 0
249, -1, -1
504, -1, -1
372, -1, -1
375, -1, 0
250, 0, -1
132, -1, 0
371, -1, -1
248, -1, 0
255, 0, -1
245, -1, 0
288, 0, -1
178, -1, 0
164, -1, 0
264, 0, -1
291, -1, 0
184, 0, -1
263, -1, 0
186, -1, -1
328, -1, -1
343, -1, 0
279, -1, -1
378, -1, -1
237, -1, 0
250, -1, -1
377, -1, 0
267, -1, -1
354, -1, 0
129, 0, -1
126, -1, 0
379, -1, -1
367, -1, 0
132, 0, -1
126, -1, 0
244, -1, -1
322, -1, 0
306, -1, -1
240, -1, 0
252, -1, -1
432, -1, 0
199, -1, -1
245, -1, 0
248, -1, -1
251, -1, 0
126, 0, -1
247, -1, 0
255, -1, 0
119, 0, -1
130, -1, 0
265, -1, 0
229, -1, -1
250, -1, 0
248, -1, -1
374, -1, 0
127, 0, -1
125, -1, 0
247, -1, 0
250, -1, -1
250, -1, 0
253, -1, -1
248, -1, 0
249, -1, -1
375, -1, 0
128, -1, 0
125, 0, -1
247, -1, 0
250, -1, 0
128, 0, -1
125, -1, 0
247, -1, 0
128, -1, -1
247, -1, 0
250, -1, 0
128, 0, -1
125, -1, 0
247, -1, 0
250, -1, -1
250, -1, 0
250, -1, 0
132, 0, -1
121, -1, 0
247, -1, 0
250, -1, -1
250, -1, 0
250, -1, 0
128, -1, -1
250, -1, 0
248, -1, 0
249, -1, -1
251, -1, 0
249, -1, 0
177, 0, -1
78, -1, 0
246, -1, 0
249, -1, 0
128, -1, -1
247, -1, 0
250, -1, 0
128, 0, -1
125, -1, 0
247, -1, 0
128, -1, 0
247, -1, -1
250, -1, 0
250, -1, 0
250, -1, -1
267, -1, 0
119, -1, 0
239, -1, 0
251, -1, -1
142, -1, 0
235, -1, 0
249, -1, 0
137, 0, -1
125, -1, 0
125, -1, 0
842, -1, 0
169, -1, -1
114, -3, 0
239, -1, 0
135, -1, -1
239, -1, 0
248, -1, 0
250, -1, -1
136, -1, 0
239, -1, 0
250, -1, 0
136, -1, 0
239, -1, -1
136, -1, 0
239, -1, 0
250, -1, 0
250, -1, 0
136, -1, -1
238, -1, 0
250, -1, 0
137, -1, 0
125, -1, 0
334, -1, -1
156, -1, 0
248, -1, 0
137, -1, 0
239, -1, 0
136, -1, 0
239, -1, 0
136, -1, -1
239, -1, 0
250, -1, 0
136, -1, 0
239, -1, 0
250, -1, 0
143, -1, 0
232, -1, -1
250, -1, 0
136, -1, 0
126, -1, 0
237, -1, 0
251, -1, 0
