offset, x, y
128, 0, 1
373, -1, 0
127, 0, 1
374, -1, 0
377, 0, 1
273, -1, 0
484, -1, 1
491, -1, 1
500, -1, 0
249, 0, 1
250, -1, 0
500, 0, 1
128, -1, 0
497, 0, 1
128, -1, 0
621, -1, 1
499, -1, 0
251, 0, 1
374, -1, 0
376, 0, 1
374, -1, 0
377, 0, 1
250, -1, 0
676, -1, 1
748, -1, 1
451, -1, 0
249, 0, 1
714, -1, 0
163, 0, 1
499, -1, 0
499, 0, 1
128, -1, 0
787, 0, 1
211, -1, 0
625, 0, 1
126, -1, 0
1047, 0, 1
79, -1, 0
918, -1, 1
1016, -1, 1
1385, -1, 1
1056, 0, 1
246, -1, 0
1133, 0, 1
370, -1, 0
1036, 0, 1
1294, -1, 0
299, 0, 1
1434, 0, 1
1820, -1, 0
122, 0, 1
2301, 0, 1
3072, 0, 1
6616, 1, 0
275, 0, 1
6703, 1, 0
4618, 0, 1
1539, 1, 0
4651, 0, 1
1621, 1, 0
4280, 1, 0
979, 0, 1
2474, 1, 0
3128, 1, 0
773, 0, 1
1771, 1, 0
2335, 1, 0
1786, 0, 1
215, 1, 0
1758, 1, 0
1897, 1, 0
1599, 1, 0
244, 0, 1
1379, 1, 0
1135, 1, 0
1539, 1, 1
1221, 1, 0
1231, 1, 0
1123, 1, 0
1130, 1, 0
621, 0, 1
240, 1, 0
1130, 1, 0
1002, 1, 0
884, 1, 0
1008, 1, 1
1010, 1, 0
748, 1, 0
858, 1, 0
873, 1, 0
635, 1, 0
738, 0, 1
126, 1, 0
776, 1, 0
726, 1, 0
901, 1, 0
593, 1, 0
790, 1, 0
333, 0, 1
373, 1, 0
775, 1, 0
655, 1, 0
695, 1, 0
754, 1, 0
625, 1, 0
636, 0, 1
117, 1, 0
745, 1, 0
623, 1, 0
755, 1, 0
759, 1, 0
619, 1, 0
750, 1, 0
774, 1, 0
453, 0, 1
128, 1, 0
747, 1, 0
911, 1, 0
622, 1, 0
848, 1, 0
876, 1, 0
784, 1, 0
871, 1, 0
839, 1, 0
1006, 1, 0
996, 1, 0
1128, 1, 0
1169, 1, 0
1119, 1, 0
581, 0, 1
1003, 1, 0
1787, 1, 0
2762, 1, 0
21786, -1, 0
7481, 0, -1
1358, -1, 0
4971, -1, 0
1012, 0, -1
2618, -1, 0
2727, -1, 0
661, 0, -1
2384, -1, 0
2757, -1, 0
1482, 0, -1
1122, -1, 0
2887, -1, 0
986, 0, -1
1342, -1, 0
2447, -1, 0
2434, -1, 0
529, 0, -1
1645, -1, 0
2090, -1, 0
2142, -1, 0
1772, -1, 0
1743, -1, 0
2097, -1, 0
1654, -1, 0
1848, -1, 0
1782, -1, 0
1117, -1, 0
1352, -1, 0
1247, -1, 0
1231, -1, 0
368, 0, 1
753, -1, 0
1125, -1, 0
1255, -1, 0
119, 0, 1
747, -1, 0
1125, -1, 0
249, 0, 1
913, -1, 0
839, -1, 0
249, 0, 1
916, -1, 0
712, 0, 1
497, -1, 0
751, -1, 0
130, 0, 1
869, -1, 0
501, 0, 1
506, -1, 0
869, -1, 1
1028, -1, 0
100, 0, 1
870, -1, 0
374, 0, 1
502, -1, 0
627, 0, 1
376, -1, 0
750, 0, 1
124, -1, 0
874, -1, 0
125, 0, 1
875, -1, 0
125, 0, 1
779, -1, 0
218, 0, 1
502, -1, 0
637, 0, 1
389, -1, 0
531, 0, 1
442, -1, 0
501, 0, 1
250, -1, 0
624, 0, 1
375, -1, 0
629, 0, 1
123, -1, 0
749, 0, 1
130, -1, 0
778, 0, 1
217, -1, 0
500, 0, 1
374, -1, 0
628, 0, 1
131, -1, 0
495, 0, 1
621, -1, 0
127, 0, 1
778, -1, 0
96, 0, 1
786, -1, 1
714, 0, 1
127, -1, 0
784, 0, 1
213, -1, 0
530, 0, 1
346, -1, 0
554, 0, 1
328, -1, 0
246, 0, 1
656, -1, 0
92, 0, 1
873, -1, 1
809, 0, 1
68, -1, 0
651, 0, 1
221, -1, 0
503, 0, 1
655, -1, 0
94, 0, 1
651, 0, 1
222, -1, 0
676, 0, 1
576, -1, 0
130, 0, 1
752, -1, 1
775, 0, 1
467, -1, 0
250, 0, 1
658, 0, 1
216, -1, 0
657, 0, 1
343, -1, 0
523, 0, 1
603, 0, 1
127, -1, 0
747, 0, 1
629, -1, 0
124, 0, 1
927, 0, 1
320, -1, 0
517, 0, 1
859, 0, 1
141, -1, 0
638, 0, 1
1126, -1, 1
875, 0, 1
747, 0, 1
99, -1, 0
1124, 0, 1
912, 0, 1
966, -1, 0
127, 0, 1
1249, 0, 1
1250, 0, 1
1499, 0, 1
1500, 0, 1
1999, 0, 1
2344, 0, 1
2656, 1, 1
3184, 1, 0
210, 0, 1
2155, 1, 0
591, 0, 1
2033, 1, 0
1001, 0, 1
1126, 1, 0
1876, 1, 0
642, 0, 1
1341, 1, 0
1759, 0, 1
94, 1, 0
1254, 1, 0
2027, 1, 0
614, 0, 1
872, 1, 0
1498, 1, 0
994, 0, 1
527, 1, 0
1627, 1, 0
1225, 1, 0
239, 0, 1
1160, 1, 0
1464, 1, 0
636, 0, 1
617, 1, 0
1288, 1, 0
1212, 1, 0
780, 0, 1
105, 1, 0
1151, 1, 0
838, 1, 0
1032, 1, 0
843, 1, 0
871, 1, 0
785, 1, 0
716, 1, 0
131, 0, 1
632, 1, 0
772, 1, 0
622, 1, 0
600, 1, 0
642, 1, 0
604, 1, 0
657, 1, 0
590, 1, 0
533, 1, 0
479, 1, 0
836, 1, 0
284, 1, 0
529, 1, 0
498, 1, 0
499, 1, 0
467, 1, 0
540, 1, 0
334, 1, 0
535, 1, 0
481, 1, 0
493, 1, 0
500, 1, 0
375, 1, 0
532, 1, 0
333, 1, 0
532, 1, 0
343, 1, 0
375, 1, 0
509, 1, 0
371, 1, 0
501, 1, 0
244, 1, 0
533, 1, 0
343, 1, 0
374, 1, 0
503, 1, -1
381, 1, 0
380, 1, 0
371, 1, 0
390, 1, 0
363, 1, 0
366, 1, 0
376, 1, 0
375, 1, 0
371, 1, 0
132, 0, -1
243, 1, 0
378, 1, 0
372, 1, 0
387, 1, 0
367, 1, 0
302, 0, -1
208, 1, 0
132, 1, 0
360, 1, 0
368, 1, 0
374, 1, 0
251, 0, -1
128, 1, 0
246, 1, 0
376, 1, 0
375, 1, 0
127, 0, -1
126, 1, 0
551, 1, 0
196, 1, 0
374, 1, 0
250, 0, -1
128, 1, 0
249, 1, 0
375, 1, 0
249, 0, -1
127, 1, 0
373, 1, 0
249, 1, 0
376, 1, -1
375, 1, 0
249, 1, 0
250, 1, 0
128, 0, -1
247, 1, 0
376, 1, 0
250, 0, -1
127, 1, 0
247, 1, 0
251, 1, 0
374, 1, 0
128, 0, -1
247, 1, 0
251, 1, 0
374, 1, -1
427, 1, 0
199, 1, 0
127, 0, -1
247, 1, 0
250, 1, 0
375, 1, -1
251, 1, 0
381, 1, 0
134, 0, -1
238, 1, 0
248, 1, 0
249, 1, 0
133, 0, -1
243, 1, 0
374, 1, 0
132, 0, -1
122, 1, 0
375, 1, 0
250, 1, -1
375, 1, 0
251, 1, 0
127, 0, -1
243, 1, 0
467, 1, 0
162, 0, -1
129, 1, 0
119, 1, 0
373, 1, -1
376, 1, 0
249, 1, -1
374, 1, 0
251, 1, 0
128, 0, -1
247, 1, 0
375, 1, 0
128, 0, -1
124, 1, 0
248, 1, 0
250, 0, -1
127, 1, 0
373, 1, 0
127, 0, -1
125, 1, 0
372, 1, 0
250, 1, -1
501, 1, 0
129, 0, -1
123, 1, 0
249, 1, 0
375, 1, -1
375, 1, 0
127, 0, -1
248, 1, 0
249, 1, 0
128, 0, -1
246, 1, 0
375, 1, -1
251, 1, 0
375, 1, -1
500, 1, 0
250, 1, -1
375, 1, 0
128, 0, -1
246, 1, 0
256, 1, 0
261, 0, -1
120, 1, 0
375, 1, 0
132, 0, -1
237, 1, 0
251, 0, -1
125, 1, 0
370, 1, -1
377, 1, 0
248, 0, -1
249, 1, 0
376, 1, 0
128, 0, -1
247, 1, 0
374, 0, -1
129, 1, 0
373, 1, -1
373, 1, 0
251, 0, -1
128, 1, 0
501, 1, -1
370, 1, 0
254, 0, -1
255, 1, 0
122, 0, -1
370, 1, 0
376, 1, -1
374, 0, -1
260, 1, 0
514, 1, -1
495, 1, 0
119, 0, -1
375, 1, 0
129, 0, -1
494, 1, -1
491, 1, 0
126, 0, -1
531, 1, 0
94, 0, -1
499, 0, -1
130, 1, 0
493, 0, -1
128, 1, 0
372, 0, -1
250, 1, 0
378, 0, -1
552, 1, 0
73, 0, -1
531, 0, -1
496, 1, 0
223, 0, -1
623, 1, -1
656, 0, -1
626, 0, -1
217, 1, 0
375, 0, -1
677, 0, -1
584, 0, -1
647, 0, -1
97, 1, 0
529, 0, -1
591, 0, -1
627, 0, -1
758, 0, -1
622, 0, -1
776, 0, -1
595, 0, -1
536, -1, 0
213, 0, -1
549, 0, -1
611, -1, 0
94, 0, -1
652, 0, -1
344, -1, 0
376, 0, -1
506, -1, 0
242, 0, -1
498, -1, 0
126, 0, -1
757, -1, -1
755, 0, -1
117, -1, 0
520, -1, -1
636, -1, 0
107, 0, -1
506, -1, 0
250, 0, -1
373, -1, 0
257, 0, -1
92, -1, 0
502, 0, -1
123, -1, 0
373, -1, 0
124, 0, -1
374, -1, 0
502, -1, -1
503, -1, 0
122, 0, -1
248, -1, 0
377, -1, -1
374, -1, 0
249, 0, -1
249, -1, 0
250, -1, 0
272, 0, -1
229, -1, 0
373, -1, -1
374, -1, 0
322, -1, 0
52, 0, -1
250, -1, 0
375, -1, 0
126, 0, -1
126, -1, 0
374, -1, 0
249, -1, -1
375, -1, 0
252, -1, 0
125, 0, -1
248, -1, 0
247, -1, 0
250, -1, -1
407, -1, 0
218, -1, 0
128, 0, -1
125, -1, 0
247, -1, 0
250, -1, 0
128, 0, -1
248, -1, 0
249, -1, 0
250, -1, -1
250, -1, 0
250, -1, 0
250, -1, 0
128, 0, -1
125, -1, 0
247, -1, 0
250, -1, 0
128, 0, -1
125, -1, 0
247, -1, 0
250, -1, 0
127, -1, 0
126, 0, -1
125, -1, 0
247, -1, 0
250, -1, 0
252, -1, -1
251, -1, 0
125, -1, 0
249, -1, 0
248, -1, 0
128, 0, -1
124, -1, 0
248, -1, 0
128, -1, 0
247, -1, 0
128, 0, -1
124, -1, 0
125, -1, 0
248, -1, 0
251, -1, 0
131, -1, 0
244, -1, 0
131, 0, -1
137, -1, 0
122, -1, 0
243, -1, 0
136, -1, 0
238, -1, 0
133, 0, -1
118, -1, 0
124, -1, 0
125, -1, 0
243, -1, 0
251, -1, 0
131, -1, 0
125, -1, 0
124, 0, -1
126, -1, 0
244, -1, 0
131, -1, 0
244, -1, 0
127, -1, 0
125, -1, 0
247, -1, 0
251, -1, -1
127, -1, 0
127, -1, 0
246, -1, 0
127, -1, 0
124, -1, 0
344, -1, 0
31, -1, 0
247, -1, 0
250, -1, 0
128, -1, -1
124, -1, 0
248, -1, 0
128, -1, 0
124, -1, 0
125, -1, 0
248, -1, 0
128, -1, 0
124, -1, 0
247, -1, 0
128, -1, 0
126, -1, -1
125, -1, 0
247, -1, 0
128, -1, 0
247, -1, 0
127, -1, 0
126, -1, 0
246, -1, 0
128, -1, 0
126, -1, 0
125, -1, 0
125, -1, 0
248, -1, 0
127, -1, 0
127, -1, 0
248, -1, 0
125, -1, 0
126, -1, 0
124, -1, -1
125, -1, 0
248, -1, 0
130, -1, 0
124, -1, 0
246, -1, 0
133, -1, 0
119, -1, 0
125, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, 0
125, -1, 0
248, -1, 0
127, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
250, -1, 0
127, -1, 0
123, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
248, -1, 0
127, -1, 0
125, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
126, -1, 0
124, -1, 0
247, -1, 0
128, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
248, -1, 0
132, -1, 0
127, -1, 0
124, -1, 0
126, -1, 0
129, -1, 0
119, -1, 0
243, -1, 0
131, -1, 0
125, -1, 0
126, -1, 0
127, -1, 0
124, -1, 0
125, -1, 0
125, -1, 0
242, -1, 0
130, -1, 0
126, -1, 0
125, -1, 0
124, -1, 0
126, -1, 0
125, -1, 0
125, -1, 0
126, -1, 0
245, -1, 0
126, -1, 0
125, -1, 0
123, -1, 0
127, -1, 0
124, -1, 0
125, -1, 0
127, -1, 0
246, -1, 0
253, -1, 1
250, -1, 0
124, -3, 0
129, -1, 0
122, -1, 0
124, -1, 0
247, -2, 0
250, -1, 0
127, -1, 0
125, -1, 0
126, -1, 0
124, -1, 0
126, -1, 0
125, -1, 0
125, -1, 1
125, -1, 0
124, -1, 0
127, -1, 0
246, -1, 0
127, -1, 0
126, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
124, -1, 0
248, -2, 1
249, -1, 0
129, -1, 0
125, -1, 0
125, -1, 0
124, -1, 0
125, -1, 0
125, -1, 0
126, -1, 0
125, -1, 0
247, -1, 1
127, -1, 0
125, -1, 0
126, -1, 0
125, -1, 0
125, -1, 0
124, -1, 0
125, -1, 0
247, -2, 0
252, -1, 1
126, -1, 0
126, -1, 0
126, -1, 0
123, -1, 0
125, -1, 0
125, -1, 0
247, -2, 0
128, 0, 1
125, -1, 0
126, -1, 0
128, -1, 0
123, -1, 0
124, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
249, -1, 1
127, -1, 0
124, -1, 0
125, -1, 0
125, -1, 0
126, -1, 0
125, -1, 0
125, -1, 0
248, -2, 0
126, 0, 1
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 1
125, -1, 0
125, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, 0
125, -1, 0
125, -1, 1
127, -1, 0
246, -2, 0
250, -1, 0
127, -1, 0
125, -1, 0
125, -1, 1
125, -1, 0
125, -1, 0
125, -1, 0
247, -2, 0
250, -1, 0
128, -1, 1
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
247, -2, 0
250, -1, 1
128, -1, 0
125, -1, 0
125, -1, 0
126, -1, 0
124, -1, 0
131, -1, 0
122, 0, 1
125, -1, 0
313, -1, 0
188, -1, 0
131, -3, 0
118, -1, 1
125, -1, 0
125, -1, 0
244, -1, 0
131, -1, 0
125, -1, 1
125, -1, 0
125, -1, 0
125, -1, 0
244, -1, 0
131, -1, 0
125, -1, 1
125, -1, 0
125, -1, 0
127, -1, 0
125, -1, 0
124, -1, 0
126, 0, 1
121, -1, 0
124, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 1
125, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
126, -1, 0
124, -1, 1
247, -2, 0
250, -1, 0
128, -1, 0
125, -1, 1
125, -1, 0
125, -1, 0
247, -1, 0
129, -1, 0
124, -1, 1
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
247, -1, 1
129, -1, 0
123, -1, 0
124, -1, 0
249, -1, 1
128, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
125, -1, 1
125, -1, 0
249, -1, 0
127, -1, 0
124, -1, 0
125, -1, 1
125, -1, 0
247, -1, 0
130, -1, 0
124, -1, 0
124, -1, 1
247, -1, 0
128, -1, 0
125, -1, 1
125, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, 1
247, -1, 0
128, -1, 0
125, -1, 1
132, -1, 0
118, -1, 0
247, -1, 0
128, -1, 0
125, -1, 1
125, -1, 0
247, -1, 0
129, -1, 0
125, -1, 1
246, -1, 0
128, -1, 0
125, -1, 1
247, -1, 0
128, -1, 0
125, -1, 0
125, -1, 1
247, -1, 0
128, -1, 0
128, -1, 0
122, 0, 1
126, -1, 0
170, -1, 0
88, -1, 0
241, -1, 1
129, -1, 0
122, -1, 0
252, -1, 1
125, -1, 0
124, -1, 0
250, -1, 0
124, -1, 1
125, -1, 0
247, -1, 0
228, -1, 1
23, -1, 0
248, -1, 0
127, -1, 0
124, 0, 1
126, -1, 0
125, -1, 0
247, -1, 0
129, -1, 1
252, -1, 0
123, -1, 0
125, -1, 1
248, -1, 0
249, -1, 1
128, -1, 0
124, -1, 0
258, -1, 0
121, 0, 1
123, -1, 0
125, -1, 0
249, -1, 0
127, -1, 1
123, -1, 0
246, -1, 0
251, -1, 1
127, -1, 0
247, -1, 0
128, -1, 1
248, -1, 0
249, -1, 0
128, -1, 1
247, -1, 0
250, -1, 1
129, -1, 0
246, -1, 0
131, -1, 0
122, 0, 1
126, -1, 0
248, -1, 0
126, 0, 1
124, -1, 0
247, -1, 0
129, -1, 1
246, -1, 0
251, -1, 0
127, 0, 1
125, -1, 0
126, -1, 0
246, -1, 0
128, 0, 1
125, -1, 0
248, -1, 0
250, -1, 1
250, -1, 0
127, -1, 0
125, 0, 1
247, -1, 0
250, -1, 0
129, -1, 0
125, 0, 1
124, -1, 0
399, -1, 0
102, 0, 1
125, -1, 0
126, -1, 0
372, -1, 1
252, -1, 0
247, -1, 0
127, 0, 1
248, -1, 0
249, -1, 0
251, -1, 1
249, -1, 0
376, -1, 1
262, -1, 0
370, -1, 1
374, -1, 0
249, -1, 1
377, -1, 0
415, -1, 1
336, -1, 0
244, 0, 1
126, -1, 0
373, -1, 0
250, 0, 1
249, -1, 0
409, -1, 0
94, 0, 1
247, -1, 0
659, -1, 1
520, -1, 0
74, 0, 1
405, -1, 0
499, -1, 1
721, -1, 0
130, 0, 1
503, -1, 0
241, 0, 1
514, -1, 0
367, 0, 1
623, -1, 0
375, 0, 1
748, -1, 0
248, 0, 1
1001, 0, 1
930, -1, 0
319, 0, 1
1544, 0, 1
1260, 0, 1
1739, 0, 1
622, 1, 0
961, 0, 1
750, 1, 0
877, 0, 1
747, 1, 0
913, 0, 1
211, 1, 0
1125, 0, 1
128, 1, 0
1050, 1, 1
1014, 1, 0
183, 0, 1
661, 1, 0
393, 0, 1
481, 1, 0
468, 0, 1
247, 1, 0
753, 1, 1
635, 1, 1
742, 1, 0
247, 0, 1
502, 1, 0
249, 0, 1
249, 1, 0
375, 0, 1
249, 1, 0
693, 1, 1
472, 1, 0
90, 0, 1
409, 1, 0
388, 0, 1
198, 1, 0
376, 0, 1
126, 1, 0
431, 1, 0
69, 0, 1
499, 1, 0
127, 0, 1
246, 1, 0
399, 1, 1
499, 1, 0
108, 0, 1
251, 1, 0
371, 0, 1
128, 1, 0
372, 0, 1
126, 1, 0
373, 1, 0
126, 0, 1
248, 1, 0
396, 1, 1
378, 1, 0
120, 0, 1
236, 1, 0
379, 1, 1
387, 1, 0
231, 0, 1
131, 1, 0
370, 1, 1
253, 1, 0
371, 1, 1
378, 1, 0
126, 0, 1
275, 1, 0
219, 1, 0
127, 0, 1
249, 1, 0
248, 1, 0
128, 0, 1
249, 1, 0
374, 1, 1
251, 1, 0
250, 1, 0
126, 0, 1
248, 1, 0
253, 0, 1
126, 1, 0
247, 1, 0
130, 0, 1
244, 1, 0
250, 1, 0
251, 1, 0
126, 0, 1
125, 1, 0
406, 1, 1
217, 1, 0
250, 1, 0
127, 0, 1
124, 1, 0
408, 1, 0
216, 1, 1
250, 1, 0
249, 1, 0
128, 0, 1
247, 1, 0
250, 1, 0
127, 0, 1
125, 1, 0
247, 1, 0
251, 1, 1
250, 1, 0
250, 1, 0
250, 1, 1
250, 1, 0
388, 1, 0
242, 0, 1
122, 1, 0
125, 1, 0
248, 1, 1
249, 1, 0
