212, -1, 0
753, -1, 1
480, -1, 0
254, 0, 1
245, -1, 0
371, 0, 1
245, -1, 0
250, 0, 1
376, 0, 1
373, -1, 0
249, 0, 1
380, -1, 1
374, -1, 0
126, 0, 1
374, -1, 0
125, 0, 1
250, -1, 0
376, 0, 1
125, -1, 0
250, -1, 0
125, 0, 1
374, -1, 0
130, 0, 1
244, -1, 0
251, 0, 1
125, -1, 0
373, -1, 1
499, -1, 1
505, 0, 1
245, -1, 0
550, -1, 1
102, 0, 1
349, 0, 1
124, -1, 0
249, 0, 1
377, -1, 1
499, 0, 1
377, -1, 1
373, 0, 1
380, 0, 1
119, -1, 0
251, 0, 1
375, 0, 1
374, -1, 1
374, 0, 1
250, 0, 1
377, 0, 1
124, -1, 0
249, 0, 1
376, 0, 1
256, 0, 1
371, 0, 1
376, 0, 1
247, 0, 1
250, -1, 0
126, 0, 1
374, 0, 1
247, 0, 1
253, 0, 1
375, 0, 1
249, 0, 1
376, 0, 1
248, 0, 1
250, 0, 1
376, 0, 1
250, 0, 1
252, 0, 1
373, 0, 1
249, 0, 1
252, 0, 1
374, 0, 1
250, 0, 1
250, 0, 1
250, 0, 1
374, 0, 1
249, 0, 1
252, 0, 1
125, 1, 0
125, 0, 1
249, 0, 1
251, 0, 1
249, 0, 1
249, 0, 1
378, 0, 1
248, 0, 1
249, 0, 1
251, 0, 1
252, 0, 1
248, 0, 1
265, 0, 1
246, 0, 1
239, 0, 1
405, 0, 1
231, 0, 1
122, 0, 1
241, 0, 1
258, 0, 1
245, 0, 1
376, 0, 1
248, 0, 1
253, 0, 1
124, 0, 1
375, 0, 1
252, 0, 1
249, 0, 1
249, 0, 1
250, 0, 1
250, 0, 1
249, 0, 1
251, 0, 1
250, 0, 1
250, 0, 1
250, -1, 1
250, 0, 1
249, 0, 1
251, 0, 1
249, 0, 1
128, -1, 0
122, 0, 1
377, 0, 1
247, 0, 1
251, -1, 1
250, 0, 1
250, 0, 1
250, -1, 1
379, 0, 1
248, -1, 1
251, 0, 1
247, 0, 1
128, -1, 0
124, 0, 1
248, 0, 1
126, -1, 0
249, 0, 1
250, 0, 1
125, -1, 0
125, 0, 1
375, -1, 1
250, 0, 1
254, -1, 1
247, 0, 1
126, -1, 0
247, 0, 1
251, -1, 1
375, -1, 1
250, 0, 1
250, -1, 1
374, -1, 1
251, 0, 1
124, -1, 0
253, 0, 1
125, -1, 0
123, 0, 1
252, -1, 1
248, 0, 1
125, -1, 0
251, -1, 1
249, 0, 1
136, -1, 0
244, -1, 1
371, -1, 1
249, -1, 1
375, -1, 1
250, -1, 1
250, -1, 1
250, -1, 0
126, 0, 1
124, -1, 0
249, -1, 1
251, -1, 1
250, -1, 0
126, 0, 1
124, -1, 0
125, -1, 1
125, -1, 0
251, -1, 1
249, -1, 1
125, -1, 0
125, -1, 0
125, 0, 1
124, -1, 0
125, -1, 1
251, -1, 0
125, -1, 0
126, -1, 1
124, -1, 0
125, -1, 1
249, -1, 1
126, -1, 0
125, -1, 0
124, -1, 0
126, -1, 1
124, -1, 0
126, -1, 1
124, -1, 0
126, -1, 0
125, -1, 1
125, -1, 0
125, -1, 1
125, -1, 0
124, -1, 0
125, -1, 1
126, -1, 0
125, -1, 0
125, -1, 1
125, -1, 0
126, -1, 0
125, -1, 1
124, -1, 0
125, -2, 1
249, -2, 0
126, -1, 1
125, -1, 0
125, -1, 0
126, -2, 1
249, -2, 0
125, -1, 1
125, -1, 0
125, -1, 0
125, -1, 1
125, -2, 0
251, -1, 0
267, -1, 1
142, -4, 1
89, -1, 0
126, -1, 0
125, -2, 1
126, -1, 0
123, -1, 0
125, -1, 1
124, -2, 0
125, -1, 0
126, -1, 1
131, -1, 0
122, -2, 0
122, -1, 1
123, -1, 0
125, -1, 0
126, -2, 0
129, -1, 1
122, -1, 0
124, -2, 0
125, -1, 1
125, -1, 0
125, -2, 0
127, -1, 1
123, -1, 0
125, -1, 0
125, -2, 1
124, -1, 0
126, -2, 0
125, -1, 0
124, -1, 1
125, -1, 0
126, -2, 0
124, -1, 0
125, -1, 1
125, -2, 0
125, -1, 0
126, -1, 0
124, -1, 1
124, -2, 0
124, -1, 0
125, -2, 0
125, -1, 1
126, -2, 0
124, -1, 0
126, -1, 0
124, -2, 0
125, -1, 1
125, -1, 0
126, -2, 0
180, -1, 0
138, -2, 1
126, -1, 0
125, -1, 0
125, -1, 0
119, -2, 0
115, -1, 0
72, -2, 1
124, -1, 0
125, -2, 0
126, -1, 0
126, -2, 0
123, -1, 0
126, -2, 0
124, -1, 1
125, -1, 0
125, -1, 0
125, -2, 0
125, -1, 0
126, -2, 0
124, -1, 0
126, -2, 1
124, -1, 0
125, -2, 0
125, -1, 0
125, -2, 0
125, -1, 0
126, -1, 0
124, -2, 0
125, -1, 0
125, -2, 0
125, -1, 0
125, -2, 0
125, -1, 1
125, -2, 0
126, -1, 0
124, -2, 0
128, -1, 0
122, -2, 0
125, -2, 0
125, -1, 0
125, -2, 0
125, -1, 0
129, -2, 0
124, -1, 0
128, -2, 0
122, -1, 0
125, -2, 0
127, -2, 0
130, -1, 0
208, -2, 0
35, -1, 0
124, -2, 0
125, -1, 0
126, -2, 0
251, -2, 0
125, -1, 0
124, -2, 0
128, -1, 0
122, -2, 0
125, -1, 0
125, -2, 0
125, -1, 0
125, -2, 0
125, -1, 0
124, -1, 0
126, -1, 0
125, -2, 0
125, -1, 0
125, -1, 0
125, -2, 0
125, -1, 0
128, -1, 0
122, -1, 0
126, -2, 0
124, -1, 0
124, -1, 0
126, -1, 0
125, -2, 0
125, -1, 0
125, -1, 0
124, -1, 0
126, -2, 0
124, -1, 0
125, -1, 0
126, -1, 0
125, -1, 0
125, -1, 0
125, -2, 0
125, -1, 0
126, -1, 0
123, -1, 0
126, -1, 0
124, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
126, -1, 0
125, -1, 0
125, -1, 1
125, -1, 0
125, -1, 0
125, -1, 0
124, -1, 0
126, -1, 0
127, -1, 0
123, -1, 0
124, -1, 0
126, -1, 0
124, -1, 0
251, -2, 0
249, -1, 0
126, -1, 1
124, -1, 0
126, -1, 0
125, -1, 0
124, -1, 0
125, -1, 0
250, -1, 0
126, -1, 0
125, -1, 0
125, -1, 0
125, -1, 0
252, -1, 0
123, -1, 0
125, -1, 0
126, -1, 0
135, -1, 0
255, -1, 0
116, -1, 0
120, -1, 0
248, -1, 0
126, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
123, -1, 0
250, -1, 0
249, -1, 0
126, -1, 0
126, -1, 0
248, -1, 0
251, -1, 0
126, -1, 0
248, -1, -1
250, -1, 0
250, -1, 0
126, -1, 0
249, -1, 0
126, 0, -1
125, -1, 0
250, -1, 0
250, -1, 0
250, -1, -1
250, -1, 0
249, -1, 0
126, 0, -1
125, -1, 0
401, -1, 0
223, -1, -1
252, -1, 0
249, 0, -1
125, -1, 0
249, -1, 0
250, 0, -1
126, -1, 0
438, 0, -1
61, -1, 0
402, -1, 0
99, 0, -1
250, -1, 0
402, 0, -1
98, -1, 0
402, -1, -1
508, 0, -1
90, -1, 0
401, 0, -1
223, -1, 0
250, 0, -1
448, -1, 0
53, 0, -1
652, 0, -1
224, -1, 0
304, 0, -1
445, 0, -1
501, 0, -1
409, -1, 0
214, 0, -1
540, 0, -1
497, 0, -1
626, 0, -1
499, 0, -1
528, 0, -1
488, 1, 0
197, 0, -1
541, 1, -1
497, 0, -1
212, 1, 0
378, 0, -1
249, 1, 0
374, 0, -1
125, 1, 0
501, 1, -1
500, 1, 0
124, 0, -1
250, 1, 0
249, 0, -1
125, 1, 0
499, 1, -1
253, 1, 0
421, 1, -1
327, 1, -1
250, 1, 0
377, 1, 0
124, 0, -1
125, 1, 0
249, 1, 0
127, 0, -1
124, 1, 0
374, 1, 0
133, 0, -1
118, 1, 0
252, 1, -1
251, 1, 0
125, 1, 0
248, 0, -1
125, 1, 0
125, 1, 0
251, 1, -1
248, 1, 0
251, 1, -1
249, 1, 0
126, 1, 0
126, 0, -1
125, 1, 0
252, 1, 0
122, 1, -1
250, 1, 0
125, 1, 0
126, 0, -1
125, 1, 0
125, 1, 0
126, 0, -1
125, 1, 0
124, 1, 0
249, 1, 0
127, 1, -1
124, 1, 0
249, 1, 0
126, 1, -1
125, 1, 0
249, 1, -1
125, 1, 0
125, 1, 0
251, 1, -1
126, 1, 0
250, 1, 0
125, 1, -1
125, 1, 0
124, 1, 0
125, 1, -1
249, 1, 0
126, 1, 0
125, 1, -1
125, 1, 0
125, 1, 0
124, 0, -1
126, 1, 0
126, 1, 0
124, 1, 0
125, 1, -1
140, 1, 0
121, 1, 0
143, 1, -1
247, 1, 0
99, 1, 0
124, 1, -1
125, 1, 0
125, 1, 0
125, 1, -1
127, 1, 0
124, 1, 0
124, 1, -1
125, 1, 0
250, 2, 0
126, 0, -1
125, 2, 0
125, 0, -1
124, 1, 0
125, 1, 0
125, 2, -1
249, 2, 0
250, 2, -1
127, 1, 0
125, 1, -1
124, 1, 0
125, 1, 0
125, 1, -1
125, 1, 0
125, 1, 0
125, 1, -1
126, 1, 0
124, 1, 0
126, 1, 0
124, 1, -1
125, 1, 0
125, 1, 0
126, 1, -1
124, 1, 0
126, 2, 0
124, 1, -1
125, 1, 0
125, 1, 0
125, 1, -1
126, 1, 0
125, 1, 0
124, 1, -1
126, 2, 0
249, 2, -1
125, 1, 0
125, 1, 0
125, 1, -1
125, 1, 0
125, 1, 0
127, 2, -1
125, 1, 0
267, 1, 0
232, 1, -1
124, 3, -1
124, 2, 0
126, 1, 0
124, 1, -1
125, 1, 0
134, 1, 0
116, 1, -1
125, 2, 0
125, 1, 0
125, 1, -1
126, 1, 0
124, 1, 0
125, 1, -1
125, 2, 0
125, 1, 0
125, 1, -1
125, 1, 0
125, 2, 0
126, 1, -1
124, 1, 0
125, 1, 0
125, 2, -1
249, 2, 0
126, 1, -1
125, 1, 0
126, 1, 0
124, 1, -1
125, 2, 0
125, 1, 0
125, 1, -1
125, 1, 0
125, 2, 0
125, 1, -1
126, 1, 0
124, 1, 0
125, 2, -1
125, 1, 0
125, 1, 0
125, 1, -1
125, 1, 0
125, 1, 0
126, 2, -1
124, 1, 0
125, 1, 0
125, 1, -1
125, 2, 0
125, 1, 0
125, 1, -1
125, 1, 0
126, 2, -1
125, 1, 0
126, 1, 0
123, 1, -1
125, 1, 0
125, 1, 0
125, 1, 0
125, 2, -1
126, 1, 0
124, 1, -1
125, 1, 0
125, 2, 0
125, 1, -1
125, 1, 0
125, 1, 0
125, 1, -1
126, 1, 0
124, 2, 0
187, 1, -1
125, 1, 0
126, 1, 0
113, 1, -1
137, 1, 0
79, 2, 0
152, 1, 0
80, 1, -1
127, 1, 0
125, 2, -1
249, 1, 0
126, 2, 0
125, 1, -1
125, 1, 0
124, 1, 0
125, 1, -1
125, 1, 0
125, 2, 0
125, 1, -1
125, 1, 0
125, 1, 0
126, 1, -1
125, 1, 0
124, 2, 0
126, 1, -1
124, 1, 0
125, 1, 0
125, 1, -1
125, 1, 0
136, 1, 0
115, 1, -1
125, 2, 0
124, 1, 0
127, 1, -1
125, 1, 0
126, 1, -1
126, 1, 0
123, 1, 0
124, 1, 0
126, 1, -1
124, 1, 0
127, 1, 0
124, 2, -1
252, 2, -1
247, 2, 0
125, 1, 0
128, 1, -1
129, 1, 0
125, 1, -1
122, 1, 0
125, 1, 0
126, 1, -1
144, 1, 0
238, 1, 0
241, 1, -1
124, 3, -1
125, 1, 0
126, 1, 0
124, 1, -1
125, 1, 0
124, 1, 0
126, 1, -1
124, 1, 0
125, 1, 0
