offset, x, y
125, 1, 0
412, 1, 0
210, 1, 0
435, 1, 0
68, 1, 0
247, 1, 1
376, 1, 0
250, 1, 0
249, 1, 0
425, 1, 0
205, 1, 0
123, 0, 1
124, 1, 0
247, 1, 0
251, 1, 0
249, 1, 0
250, 1, 0
250, 1, 0
250, 1, 1
250, 1, 0
250, 1, 0
250, 1, 0
254, 1, 0
246, 1, 0
128, 0, 1
125, 1, 0
247, 1, 0
251, 1, 0
249, 1, 0
250, 1, 0
250, 1, 0
130, 0, 1
124, 1, 0
246, 1, 0
250, 1, 0
251, 1, 0
249, 1, 0
128, 1, 0
247, 1, 0
128, 0, 1
126, 1, 0
246, 1, 0
128, 1, 0
247, 1, 0
307, 1, 0
223, 1, 0
221, 1, 1
136, 1, 0
238, 1, 0
250, 1, 0
250, 1, 0
137, 1, 0
238, 1, 0
250, 1, 0
250, 1, 1
137, 1, 0
239, 1, 0
249, 1, 0
250, 1, 0
137, 1, 0
238, 1, 0
250, 1, 1
136, 1, 0
239, 1, 0
250, 1, 0
136, 1, 0
239, 1, 0
250, 1, 0
250, 1, 1
136, 1, 0
239, 1, 0
137, 1, 0
238, 1, 0
136, 1, 0
239, 1, 0
250, 1, 0
136, 1, 1
239, 1, 0
250, 1, 0
136, 1, 0
239, 1, 0
136, 1, 0
238, 1, 0
137, 1, 1
239, 1, 0
250, 1, 0
136, 1, 0
1070, 1, 0
181, 1, 0
124, 5, 1
125, 1, 0
239, 1, 0
250, 1, 0
136, 1, 1
125, 1, 0
239, 1, 0
250, 1, 0
136, 1, 0
239, 1, 0
249, 1, 0
137, 1, 0
125, 1, 1
246, 1, 0
121, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
130, 1, 0
245, 1, 0
132, 1, 1
246, 1, 0
127, 1, 0
250, 1, 0
126, 1, 0
244, 1, 0
133, 1, 0
245, 1, 0
131, 1, 0
277, 0, 1
238, 1, 0
104, 2, 0
247, 1, 0
128, 1, 0
125, 1, 0
248, 1, 0
129, 1, 0
123, 0, 1
125, 1, 0
125, 1, 0
247, 1, 0
127, 1, 0
248, 1, 0
128, 1, 0
248, 1, 0
132, 1, 0
124, 0, 1
123, 1, 0
125, 1, 0
248, 1, 0
130, 1, 0
123, 1, 0
246, 1, 0
251, 1, 0
127, 1, 0
125, 1, 0
248, 1, 1
249, 1, 0
128, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
125, 0, 1
125, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
129, 1, 0
246, 1, 0
128, 1, 0
247, 1, 0
128, 1, 1
250, 1, 0
125, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
129, 1, 1
247, 1, 0
249, 1, 0
129, 1, 0
124, 1, 0
373, 1, 0
250, 1, 0
125, 1, 1
124, 1, 0
125, 1, 0
248, 1, 0
127, 1, 0
248, 1, 0
127, 1, 0
125, 0, 1
129, 1, 0
244, 1, 0
128, 1, 0
124, 1, 0
249, 1, 0
127, 1, 0
246, 1, 0
128, 1, 0
125, 0, 1
125, 1, 0
248, 1, 0
127, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
128, 1, 0
126, 0, 1
124, 1, 0
248, 1, 0
128, 1, 0
247, 1, 0
249, 1, 0
128, 1, 0
131, 0, 1
119, 1, 0
125, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
251, 1, 0
127, 1, 1
248, 1, 0
249, 1, 0
128, 1, 0
248, 1, 0
249, 1, 0
128, 1, 0
125, 0, 1
125, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
250, 1, 0
270, 1, 1
176, 1, 0
292, 1, 0
403, 1, 0
270, 1, 0
102, 2, 0
174, 1, 1
244, 1, 0
259, 1, 0
247, 1, 0
147, 1, 0
121, 0, 1
108, 1, 0
271, 1, 0
233, 1, 0
232, 1, 0
272, 1, 0
124, 1, 0
139, 0, 1
124, 1, 0
124, 1, 0
250, 1, 0
363, 1, 0
120, 1, 0
263, 1, 0
139, 0, 1
123, 1, 0
161, 1, 0
185, 1, 0
366, 1, 0
255, 1, 0
253, 1, 1
244, 1, 0
133, 1, 0
246, 1, 0
233, 1, 0
256, 1, 1
241, 1, 0
255, 1, 0
246, 1, 0
255, 1, 0
253, 1, 0
133, 0, 1
122, 1, 0
246, 1, 0
244, 1, 0
375, 1, 0
254, 1, 1
246, 1, 0
246, 1, 0
237, 1, 0
269, 1, 0
253, 1, 0
134, 0, 1
123, 1, 0
366, 1, 0
244, 1, 0
262, 1, 0
371, 1, 1
240, 1, 0
379, 1, 0
225, 1, 0
369, 1, 0
253, 1, 0
238, 1, 1
375, 1, 0
374, 1, 0
250, 1, 0
376, 1, 0
249, 0, 1
128, 1, 0
247, 1, 0
376, 1, 0
407, 1, 0
342, 1, 0
250, 1, 0
128, 0, 1
248, 1, 0
535, 1, 0
339, 1, 0
406, 1, 0
97, 0, 1
247, 1, 0
375, 1, 0
405, 1, 0
470, 1, 0
376, 1, 1
530, 1, 0
344, 1, 0
556, 1, 0
572, 1, 1
498, 1, 0
531, 1, 0
624, 1, 0
470, 1, 0
781, 0, 1
108, 1, 0
646, 1, 0
752, 1, 0
994, 1, 0
844, 1, 0
127, 0, 1
1414, 1, 0
2128, 1, 0
10735, -1, 0
3051, -1, 0
1939, -1, 0
2158, -1, -1
1372, -1, 0
1379, -1, 0
89, 0, -1
1249, -1, 0
999, 0, -1
126, -1, 0
1003, -1, 0
914, 0, -1
69, -1, 0
1028, -1, 0
845, -1, -1
905, -1, 0
635, -1, 0
87, 0, -1
655, -1, 0
746, -1, -1
722, -1, 0
659, -1, -1
492, -1, 0
632, -1, 0
216, 0, -1
407, -1, 0
343, -1, 0
657, -1, -1
343, -1, 0
532, -1, -1
469, -1, 0
531, -1, 0
218, 0, -1
137, -1, 0
488, -1, 0
408, -1, -1
342, -1, 0
500, -1, 0
137, 0, -1
238, -1, 0
408, -1, 0
390, -1, -1
328, -1, 0
971, -1, 0
166, 0, -1
125, -2, 0
124, -1, 0
239, 0, -1
137, -1, 0
363, -1, 0
250, -1, -1
405, -1, 0
346, -1, 0
136, 0, -1
124, -1, 0
444, -1, 0
172, -1, 0
135, 0, -1
238, -1, 0
250, -1, 0
251, -1, -1
372, -1, 0
250, -1, 0
251, -1, -1
249, -1, 0
375, -1, 0
250, -1, 0
128, 0, -1
125, -1, 0
373, -1, 0
250, -1, -1
249, -1, 0
250, -1, 0
250, -1, -1
250, -1, 0
250, -1, 0
250, -1, 0
250, -1, -1
250, -1, 0
250, -1, 0
251, -1, -1
377, -1, 0
126, -1, 0
246, -1, -1
250, -1, 0
250, -1, 0
250, -1, 0
128, 0, -1
125, -1, 0
247, -1, 0
250, -1, 0
128, 0, -1
125, -1, 0
247, -1, 0
128, -1, 0
247, -1, -1
250, -1, 0
250, -1, 0
250, -1, 0
128, -1, -1
247, -1, 0
250, -1, 0
250, -1, -1
128, -1, 0
247, -1, 0
250, -1, 0
128, -1, -1
247, -1, 0
250, -1, 0
128, -1, 0
125, 0, -1
125, -1, 0
247, -1, 0
250, -1, 0
504, -1, 0
250, 0, -1
124, -3, -1
125, -1, 0
125, -1, 0
247, -1, 0
250, -1, 0
129, -1, -1
246, -1, 0
250, -1, 0
128, -1, 0
125, -1, -1
247, -1, 0
250, -1, 0
128, -1, 0
247, -1, -1
250, -1, 0
128, -1, 0
125, -1, 0
247, -1, -1
250, -1, 0
128, -1, 0
125, -1, 0
247, -1, -1
128, -1, 0
247, -1, 0
250, -1, 0
128, -1, 0
125, -1, -1
247, -1, 0
128, -1, 0
247, -1, 0
128, -1, -1
247, -1, 0
128, -1, 0
247, -1, 0
128, -1, -1
125, -1, 0
247, -1, 0
128, -1, 0
247, -1, 0
128, 0, -1
125, -1, 0
125, -1, 0
125, -1, 0
247, -1, 0
128, -1, -1
125, -1, 0
247, -1, 0
128, -1, 0
247, -1, -1
128, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, 0
125, 0, -1
125, -1, 0
125, -1, 0
248, -1, 0
127, -1, 0
125, -1, 0
125, 0, -1
125, -1, 0
126, -1, 0
124, -1, 0
247, -1, 0
128, -1, 0
125, 0, -1
125, -1, 0
125, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, -1
247, -1, 0
128, -1, 0
125, -1, 0
247, -1, 0
128, -1, -1
124, -1, 0
248, -1, 0
128, -1, 0
125, -1, 0
125, -1, -1
247, -1, 0
128, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, 0, -1
125, -1, 0
125, -1, 0
125, -1, 0
124, -1, 0
248, -1, 0
128, -1, -1
125, -1, 0
516, -1, 0
247, -1, 0
112, -3, -1
127, -1, 0
126, -1, 0
122, -1, 0
247, -1, 0
128, -1, 0
125, -1, -1
247, -1, 0
128, -1, 0
125, -1, 0
125, -1, 0
247, -1, 0
127, -1, -1
248, -1, 0
127, -1, 0
125, -1, 0
125, -1, 0
133, -1, 0
121, 0, -1
124, -1, 0
128, -1, 0
127, -1, 0
406, -1, 0
215, -1, 0
124, -2, -1
124, -1, 0
124, -1, 0
126, -1, 0
246, -1, 0
128, -1, 0
125, -1, -1
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, 0
247, -1, 0
128, -1, -1
125, -1, 0
126, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
128, -1, 0
121, -1, 0
125, 0, -1
125, -1, 0
125, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, 0
125, -1, -1
247, -1, 0
128, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
124, -1, 0
126, -1, 0
125, -1, -1
247, -1, 0
128, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, 0
125, -1, -1
247, -1, 0
128, -1, 0
125, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, -1
247, -1, 0
128, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, -1
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, 0
125, -1, -1
248, -1, 0
127, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
125, -1, -1
125, -1, 0
125, -1, 0
247, -1, 0
128, -1, 0
247, -1, 0
128, -1, 0
468, -1, 0
160, 0, -1
124, -4, 0
248, -1, 0
125, -1, 0
125, -1, -1
246, -1, 0
129, -1, 0
125, -1, 0
247, -1, 0
127, -1, 0
125, -1, 0
248, -1, -1
128, -1, 0
125, -1, 0
124, -1, 0
248, -1, 0
128, -1, 0
124, -1, 0
248, -1, -1
128, -1, 0
247, -1, 0
127, -1, 0
127, -1, 0
246, -1, 0
128, -1, 0
125, -1, -1
247, -1, 0
127, -1, 0
125, -1, 0
125, -1, 0
248, -1, 0
128, -1, 0
126, -1, -1
246, -1, 0
128, -1, 0
247, -1, 0
128, -1, 0
247, -1, 0
128, -1, 0
124, -1, 0
126, 0, -1
124, -1, 0
241, -1, 0
288, -1, 0
136, -2, 0
208, -1, -1
136, -1, 0
126, -1, 0
238, -1, 0
136, -1, 0
238, -1, 0
136, -1, 0
126, -1, 0
238, -1, -1
137, -1, 0
239, -1, 0
136, -1, 0
126, -1, 0
238, -1, 0
136, -1, 0
126, 0, -1
124, -1, 0
125, -1, 0
239, -1, 0
136, -1, 0
238, -1, 0
137, -1, 0
125, 0, -1
125, -1, 0
125, -1, 0
125, -1, 0
238, -1, 0
251, -1, 0
136, -1, 0
125, -1, 0
239, -1, -1
136, -1, 0
239, -1, 0
137, -1, 0
239, -1, 0
249, -1, -1
137, -1, 0
238, -1, 0
136, -1, 0
238, -1, 0
137, -1, 0
239, -1, 0
137, 0, -1
124, -1, 0
126, -1, 0
237, -1, 0
137, -1, 0
239, -1, 0
136, -1, -1
239, -1, 0
982, -1, 0
154, -1, 0
125, -4, -1
125, -1, 0
238, -1, 0
251, -1, 0
136, 0, -1
125, -1, 0
125, -1, 0
238, -1, 0
250, -1, 0
137, -1, 0
125, 0, -1
125, -1, 0
238, -1, 0
251, -1, 0
251, -1, 0
128, -1, 0
126, 0, -1
123, -1, 0
246, -1, 0
250, -1, 0
129, -1, 0
247, -1, 0
128, 0, -1
124, -1, 0
248, -1, 0
249, -1, 0
251, -1, -1
250, -1, 0
249, -1, 0
251, -1, 0
128, 0, -1
127, -1, 0
245, -1, 0
252, -1, 0
248, -1, 0
250, -1, 0
128, 0, -1
125, -1, 0
246, -1, 0
250, -1, 0
251, -1, 0
128, 0, -1
125, -1, 0
407, -1, 0
215, -1, 0
127, 0, -1
126, -1, 0
247, -1, 0
375, -1, 0
249, -1, 0
129, 0, -1
124, -1, 0
407, -1, 0
215, -1, 0
128, 0, -1
248, -1, 0
249, -1, 0
411, -1, 0
215, -1, -1
375, -1, 0
374, -1, 0
251, -1, -1
376, -1, 0
405, -1, 0
96, 0, -1
247, -1, 0
376, -1, 0
410, -1, 0
214, 0, -1
251, -1, 0
525, -1, 0
228, -1, -1
497, -1, 0
404, -1, -1
624, -1, 0
501, -1, 0
98, 0, -1
404, -1, 0
594, -1, 0
250, 0, -1
404, -1, 0
502, 0, -1
115, -1, 0
883, -1, 0
502, 0, -1
373, -1, 0
845, 0, -1
416, -1, 0
1261, 0, -1
199, -1, 0
2299, 0, -1
7005, 0, -1
4376, 1, 0
1866, 1, 0
456, 0, 1
1019, 1, 0
1256, 1, 0
1256, 1, 0
617, 0, 1
240, 1, 0
879, 1, 0
908, 1, 0
497, 0, 1
218, 1, 0
907, 1, 0
599, 1, 0
119, 0, 1
357, 1, 0
656, 1, 0
625, 1, 0
219, 0, 1
250, 1, 0
500, 1, 0
660, 1, 0
114, 0, 1
382, 1, 0
498, 1, 0
502, 1, 1
344, 1, 0
530, 1, 0
503, 1, 0
372, 1, 1
394, 1, 0
363, 1, 0
560, 1, 0
73, 0, 1
205, 1, 0
411, 1, 0
346, 1, 0
243, 1, 1
500, 1, 0
411, 1, 0
214, 1, 0
136, 0, 1
240, 1, 0
410, 1, 0
214, 1, 0
410, 1, 0
215, 1, 1
412, 1, 0
213, 1, 0
396, 1, 0
115, 0, 1
239, 1, 0
249, 1, 0
376, 1, 0
250, 1, 0
250, 1, 1
411, 1, 0
214, 1, 0
250, 1, 0
375, 1, 0
136, 0, 1
125, 1, 0
997, 1, 0
254, 1, 0
124, 3, 1
238, 1, 0
251, 1, 0
249, 1, 0
253, 1, 1
248, 1, 0
250, 1, 0
249, 1, 0
413, 1, 0
213, 1, 0
136, 0, 1
125, 1, 0
125, 1, 0
396, 1, 0
241, 1, 0
227, 1, 0
128, 1, 1
247, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 1
251, 1, 0
127, 1, 0
247, 1, 0
250, 1, 0
251, 1, 0
249, 1, 0
128, 1, 1
247, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
250, 1, 0
128, 1, 1
247, 1, 0
250, 1, 0
250, 1, 0
129, 1, 0
246, 1, 0
250, 1, 0
128, 0, 1
125, 1, 0
125, 1, 0
247, 1, 0
250, 1, 0
128, 1, 0
247, 1, 0
250, 1, 1
128, 1, 0
247, 1, 0
250, 1, 0
128, 1, 0
247, 1, 0
250, 1, 0
127, 1, 0
126, 0, 1
125, 1, 0
124, 1, 0
248, 1, 0
250, 1, 0
127, 1, 0
248, 1, 1
250, 1, 0
128, 1, 0
132, 1, 0
244, 1, 0
250, 1, 0
128, 1, 0
248, 1, 0
250, 1, 1
455, 1, 0
169, 1, 0
125, 2, 0
124, 1, 0
247, 1, 0
250, 1, 0
128, 1, 0
127, 1, 1
247, 1, 0
249, 1, 0
127, 1, 0
246, 1, 0
128, 1, 0
248, 1, 0
128, 1, 0
247, 1, 1
128, 1, 0
125, 1, 0
247, 1, 0
250, 1, 0
128, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
247, 1, 0
250, 1, 0
128, 1, 1
247, 1, 0
128, 1, 0
125, 1, 0
247, 1, 0
127, 1, 0
126, 1, 0
247, 1, 0
250, 1, 0
128, 1, 1
248, 1, 0
132, 1, 0
124, 1, 0
247, 1, 0
126, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
247, 1, 0
128, 1, 1
125, 1, 0
247, 1, 0
250, 1, 0
128, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
247, 1, 0
128, 1, 0
126, 1, 0
246, 1, 0
128, 1, 0
247, 1, 0
128, 1, 1
125, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
247, 1, 1
128, 1, 0
125, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
131, 1, 0
122, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
125, 0, 1
125, 1, 0
125, 1, 0
501, 1, 0
281, 1, 0
91, 3, 0
125, 1, 0
246, 1, 0
128, 1, 0
125, 1, 0
248, 1, 0
128, 1, 0
246, 1, 0
128, 1, 0
125, 1, 0
248, 1, 0
128, 1, 0
246, 1, 0
128, 1, 0
125, 1, 0
247, 1, 0
129, 1, 0
124, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
248, 1, 0
127, 1, 0
125, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
125, 0, 1
125, 1, 0
125, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
247, 1, 0
128, 1, 0
126, 1, 0
247, 1, 0
127, 1, 0
250, 1, 0
127, 1, 0
123, 1, 0
254, 1, 0
124, 1, 0
246, 1, 0
129, 1, 0
248, 1, 0
124, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
247, 1, 0
128, 1, 0
125, 1, 0
252, 1, 0
127, 1, 0
244, 1, 0
129, 1, 0
124, 1, 0
247, 1, 0
128, 1, 0
247, 1, 0
127, 1, 0
249, 1, 0
127, 1, 0
247, 1, 0
127, 1, 0
126, 1, 0
247, 1, 0
129, 1, 0
247, 1, 0
127, 1, 0
248, 1, 0
127, 1, 0
247, 1, 0
127, 1, 0
125, 1, 0
247, 1, 0
129, 1, 0
247, 1, 0
249, 1, 0
128, 1, 0
125, 1, 0
248, 1, 0
127, 1, 0
247, 1, 0
250, 1, 0
128, 1, 0
125, 1, 0
247, 1, 0
565, 1, 0
202, 1, 0
112, 3, 0
247, 1, 0
250, 1, 0
127, 1, 0
126, 1, 0
246, 1, 0
255, 1, 0
125, 1, 0
245, 1, 0
128, 1, 0
247, 1, 0
210, 1, 0
168, 1, 0
278, 1, 0
106, 1, 0
242, 1, 0
135, 1, 0
238, 1, 0
136, 1, 0
238, 1, 0
250, 1, 0
136, 1, 0
238, 1, 0
256, 1, 0
137, 1, 0
236, 1, 0
249, 1, 0
135, 1, 0
240, 1, 0
250, 1, 0
141, 1, 0
234, 1, 0
276, 1, 0
224, 1, 0
251, 1, 0
134, 1, 0
239, 1, 0
250, 1, 0
136, 1, 0
242, 1, 0
248, 1, 0
250, 1, 0
136, 1, 0
238, 1, 0
249, 1, 0
251, 1, 0
250, 1, 0
250, 1, 0
136, 0, -1
125, 1, 0
125, 1, 0
364, 1, 0
136, 1, 0
240, 1, 0
249, 1, 0
251, 1, 0
251, 1, 0
249, 1, 0
137, 0, -1
123, 1, 0
239, 1, 0
251, 1, 0
376, 1, 0
134, 1, 0
248, 1, 0
370, 1, 0
135, 0, -1
122, 1, 0
239, 1, 0
250, 1, 0
256, 1, 0
373, 1, 0
247, 1, 0
250, 1, 0
250, 0, -1
606, 1, 0
146, 1, 0
124, 1, 0
126, 1, 0
247, 1, 0
376, 1, -1
252, 1, 0
373, 1, 0
376, 1, 0
249, 1, 0
413, 1, 0
98, 0, -1
239, 1, 0
376, 1, 0
373, 1, 0
376, 1, 0
406, 1, -1
343, 1, 0
534, 1, 0
342, 1, 0
375, 1, -1
533, 1, 0
470, 1, 0
533, 1, 0
103, 0, -1
485, 1, 0
659, 1, 0
499, 1, 0
222, 0, -1
526, 1, 0
751, 1, 0
468, 0, -1
377, 1, 0
1092, 1, 0
282, 0, -1
1162, 1, 0
1253, 0, -1
3869, 0, -1
3526, 0, -1
2110, 0, -1
1593, 0, -1
1026, -1, 0
113, 0, -1
1368, 0, -1
368, -1, 0
624, 0, -1
907, 0, -1
467, -1, 0
509, 0, -1
1598, 0, -1
279, -1, 0
141, 0, -1
368, -1, 0
123, 0, -1
746, 0, -1
512, -1, 0
214, 0, -1
749, -1, -1
750, 0, -1
409, -1, 0
94, 0, -1
747, 0, -1
128, -1, 0
674, 0, -1
198, -1, 0
250, 0, -1
684, -1, -1
730, -1, -1
461, 0, -1
250, -1, 0
408, 0, -1
342, -1, 0
250, 0, -1
535, -1, -1
624, -1, -1
627, -1, -1
625, -1, -1
589, -1, -1
500, 0, -1
128, -1, 0
497, -1, -1
659, -1, -1
526, -1, 0
67, 0, -1
407, -1, 0
93, 0, -1
575, -1, 0
174, 0, -1
124, -1, 0
378, -1, -1
497, -1, -1
535, -1, 0
92, 0, -1
247, -1, 0
257, 0, -1
247, -1, 0
247, -1, 0
128, 0, -1
372, -1, 0
127, 0, -1
248, -1, 0
250, 0, -1
251, -1, 0
249, -1, 0
